Cluster_ID	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
A-AIM-AI-I-M	R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	44/1499	85/10856	8.2250027987772e-17	2.93709584570985e-15	1.97596769280956e-15	AGER/APP/ATF2/CHUK/FOS/IKBKB/IKBKG/IRAK1/IRAK2/JUN/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K7/MAP3K8/MAPK10/MAPK11/MAPK14/MAPK7/MAPK8/MAPK9/MAPKAPK2/MAPKAPK3/MEF2C/MYD88/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NOD1/NOD2/PPP2CA/RELA/RIPK2/RPS6KA5/S100A12/SAA1/TLR10/TLR5/TNIP2/UBE2N/UBE2V1	44
A-AIM-AI-I-M	R-HSA-975871	MyD88 cascade initiated on plasma membrane	44/1499	85/10856	8.2250027987772e-17	2.93709584570985e-15	1.97596769280956e-15	AGER/APP/ATF2/CHUK/FOS/IKBKB/IKBKG/IRAK1/IRAK2/JUN/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K7/MAP3K8/MAPK10/MAPK11/MAPK14/MAPK7/MAPK8/MAPK9/MAPKAPK2/MAPKAPK3/MEF2C/MYD88/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NOD1/NOD2/PPP2CA/RELA/RIPK2/RPS6KA5/S100A12/SAA1/TLR10/TLR5/TNIP2/UBE2N/UBE2V1	44
A-AIM-AI-I-M	R-HSA-5260271	Diseases of Immune System	25/1499	31/10856	8.50430294308644e-17	2.93709584570985e-15	1.97596769280956e-15	BTK/CD14/CD36/CHUK/IKBKB/IKBKG/LY96/MYD88/NFKB1/NFKB2/NFKBIA/RELA/S100A1/S100A8/S100A9/TICAM1/TIRAP/TLR1/TLR10/TLR2/TLR3/TLR4/TLR5/TLR6/TRAF3	25
A-AIM-AI-I-M	R-HSA-5602358	Diseases associated with the TLR signaling cascade	25/1499	31/10856	8.50430294308644e-17	2.93709584570985e-15	1.97596769280956e-15	BTK/CD14/CD36/CHUK/IKBKB/IKBKG/LY96/MYD88/NFKB1/NFKB2/NFKBIA/RELA/S100A1/S100A8/S100A9/TICAM1/TIRAP/TLR1/TLR10/TLR2/TLR3/TLR4/TLR5/TLR6/TRAF3	25
A-AIM-AI-I-M	R-HSA-9009391	Extra-nuclear estrogen signaling	41/1499	77/10856	2.50879291669169e-16	8.45821611913198e-15	5.69036989876185e-15	AKT1/AKT3/BCL2/CAV1/EGF/EGFR/EPGN/EREG/ESR1/FOS/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/HSP90AA1/HSPB1/KRAS/MMP2/NOS3/PDPK1/PIK3CA/PIK3R3/PRKCZ/PTK2/S1PR3/SHC1/SPHK1/SRC/SRF/TGFA	41
A-AIM-AI-I-M	R-HSA-448424	Interleukin-17 signaling	39/1499	72/10856	6.24054388950193e-16	2.05502561570575e-14	1.38254399510386e-14	ATF2/CHUK/FOS/IKBKB/IKBKG/IL17A/IL17F/IL17RA/IL17RB/IL17RC/IL17RE/IL25/IRAK1/IRAK2/JUN/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K7/MAP3K8/MAPK10/MAPK11/MAPK14/MAPK7/MAPK8/MAPK9/MAPKAPK2/MAPKAPK3/MEF2C/NFKB1/NOD1/NOD2/PPP2CA/RIPK2/RPS6KA5/TNIP2/UBE2N/UBE2V1	39
A-AIM-AI-I-M	R-HSA-9664323	FCGR3A-mediated IL10 synthesis	28/1499	40/10856	6.97359585987281e-16	2.24422994035907e-14	1.50983355339352e-14	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/FCGR3A/FGR/FYN/HCK/IL10/LYN/PLCG1/PLCG2/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKX/SRC/SYK/YES1	28
A-AIM-AI-I-M	R-HSA-1474244	Extracellular matrix organization	95/1499	301/10856	8.06705455210339e-16	2.53843316572853e-14	1.70776242564996e-14	A2M/ACAN/ADAM10/ADAM12/ADAM15/ADAM17/ADAM8/ADAM9/ADAMTS1/ADAMTS5/ADAMTS9/APP/BMP2/BMP4/BSG/CAPN5/CD44/CD47/CDH1/CEACAM1/CEACAM6/CMA1/COL15A1/COL18A1/COL4A1/COL4A2/COL4A3/COL6A2/COL8A1/COL8A2/CTSB/CTSG/CTSL/DCN/DST/ELANE/EMILIN1/EMILIN2/F11R/FBN1/FGF2/FURIN/GDF5/HSPG2/HTRA1/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGAL/ITGAM/ITGAV/ITGAX/ITGB1/ITGB2/ITGB3/ITGB5/ITGB6/ITGB8/JAM2/JAM3/KDR/KLK7/KLKB1/LOXL3/MMP14/MMP17/MMP19/MMP2/MMP25/NCSTN/NRXN1/OPTC/PDGFA/PECAM1/PLG/PRKCA/PRSS1/PSEN1/PXDN/SCUBE1/SDC1/SERPINE1/SPARC/SPP1/TGFB1/TGFB2/THBS1/TIMP1/TMPRSS6/TNC/TNN/TNXB/VCAM1	95
A-AIM-AI-I-M	R-HSA-445717	Aquaporin-mediated transport	32/1499	52/10856	1.72415130112544e-15	5.3073874834644e-14	3.57061081812019e-14	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/AQP1/AVP/AVPR2/GNAS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B	32
A-AIM-AI-I-M	R-HSA-164378	PKA activation in glucagon signalling	17/1499	17/10856	2.22913482859209e-15	6.71586152614129e-14	4.51817921584736e-14	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/GNAS/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B	17
A-AIM-AI-I-M	R-HSA-111885	Opioid Signalling	44/1499	92/10856	3.64468115210841e-15	1.07518093987198e-13	7.23341325144323e-14	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/CAMK4/CDK5/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/KPNA2/OPRM1/PDE4B/PLA2G4A/PLCB1/POMC/PPP2CA/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX	44
A-AIM-AI-I-M	R-HSA-1606322	ZBP1(DAI) mediated induction of type I IFNs	19/1499	21/10856	6.62424550604958e-15	1.91427176256453e-13	1.28785009301286e-13	CHUK/DHX9/IKBKB/IKBKG/IRF3/MYD88/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRP4/RELA/RIPK1/RIPK3/TBK1/TICAM1/TLR3/ZBP1	19
A-AIM-AI-I-M	R-HSA-163685	Integration of energy metabolism	47/1499	108/10856	3.79345248982852e-14	1.07430574511944e-12	7.22752527009435e-13	ABCC8/ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/ADIPOQ/ADRA2A/CACNB2/CD36/CYSLTR2/FASN/FFAR1/GCG/GLP1R/GNAI1/GNAI2/GNAS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/INS/PLCB1/PPP2CA/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/RAPGEF3/STK11	47
A-AIM-AI-I-M	R-HSA-9006925	Intracellular signaling by second messengers	93/1499	309/10856	4.27384151955226e-14	1.18661952778157e-12	7.98313018616057e-13	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/AGO1/AGO2/AKT1/AKT3/ATF2/CAMK4/CD28/CHUK/EGF/EGFR/EGR1/EPGN/EREG/ESR1/EZH2/FGF1/FGF10/FGF18/FGF2/FGF6/FGF9/FGFR2/FOXO4/FYN/GAB1/GSK3B/HDAC1/HDAC2/HDAC3/HDAC5/HDAC7/HGF/IL1RAP/IL1RL1/IL33/INS/IRAK1/JUN/KL/KPNA2/MTA1/MTA2/MTA3/MTOR/MYD88/NR2E1/NR4A1/PDGFA/PDGFRB/PDPK1/PIK3AP1/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCG1/PML/PPARG/PPP2CA/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX/PSMA1/PSMA6/PSMA7/PSMB4/PSMB8/PTEN/RAC1/RBBP4/RBBP7/RICTOR/SNAI2/SRC/TGFA/TP53	93
A-AIM-AI-I-M	R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	16/1499	17/10856	2.4132977410662e-13	6.57159538721104e-12	4.42112237988849e-12	CHUK/DHX9/IKBKB/IKBKG/MYD88/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/RELA/RIPK1/RIPK3/TICAM1/TLR3/ZBP1	16
A-AIM-AI-I-M	R-HSA-6798695	Neutrophil degranulation	125/1499	480/10856	2.63777009441941e-13	7.04732538433564e-12	4.74117564140927e-12	ADA2/ADAM10/ADAM8/ADGRE5/AHSG/ALOX5/ANXA2/ARG1/ARSB/AZU1/B4GALT1/BRI3/BST1/C3/C3AR1/C5AR1/CAMP/CD14/CD36/CD44/CD47/CD55/CD68/CEACAM1/CEACAM6/CHI3L1/CLEC12A/CLEC4D/CLEC5A/CPNE1/CRACR2A/CTSB/CTSG/CTSH/CXCL1/CXCR2/CYBA/CYBB/DDX3X/ELANE/FABP5/FCER1G/FGR/FLG2/FPR1/FPR2/GPI/GRN/GSDMD/GSTP1/HBB/HLA-A/HLA-B/HLA-C/HP/HPSE/HSP90AA1/HSPA1A/HSPA1B/HSPA8/ITGAL/ITGAM/ITGAV/ITGAX/ITGB2/JUP/KRT1/LAMP1/LGALS3/LRG1/LTA4H/LTF/LYZ/MAPK14/MIF/MMP25/NCKAP1L/NCSTN/NFAM1/NFKB1/NME2/OLR1/ORM1/ORM2/PECAM1/PGLYRP1/PKM/PPBP/PPIA/PRCP/PRG2/PRKCD/PRTN3/PSEN1/PTAFR/PTPRB/PTPRC/PTPRN2/PTX3/PYCARD/RAC1/RETN/RNASET2/ROCK1/S100A12/S100A7/S100A8/S100A9/SERPINA3/SERPINB1/SIRPA/SLC15A4/SLPI/STING1/STK10/TARM1/TCIRG1/TICAM2/TLR2/TNFAIP6/TNFRSF1B/TOLLIP/TYROBP/VCP/VNN1	125
A-AIM-AI-I-M	R-HSA-9660826	Purinergic signaling in leishmaniasis infection	20/1499	26/10856	5.68214613267553e-13	1.46289434979428e-11	9.84180334941886e-12	APP/C3/C3AR1/CASP1/CTSG/GSDMD/HMOX1/IL18/IL1A/IL1B/MEFV/NFKB1/NFKB2/NLRP3/NT5E/P2RX7/PSTPIP1/PYCARD/RELA/TXN	20
A-AIM-AI-I-M	R-HSA-9664424	Cell recruitment (pro-inflammatory response)	20/1499	26/10856	5.68214613267553e-13	1.46289434979428e-11	9.84180334941886e-12	APP/C3/C3AR1/CASP1/CTSG/GSDMD/HMOX1/IL18/IL1A/IL1B/MEFV/NFKB1/NFKB2/NLRP3/NT5E/P2RX7/PSTPIP1/PYCARD/RELA/TXN	20
A-AIM-AI-I-M	R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	26/1499	42/10856	6.43754775991594e-13	1.62777993357874e-11	1.09510915840675e-11	ADCY5/ADCY6/ADCY8/GCG/GLP1R/GNAS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/RAPGEF3	26
A-AIM-AI-I-M	R-HSA-168638	NOD1/2 Signaling Pathway	24/1499	37/10856	1.13621418097108e-12	2.82259522851763e-11	1.89893598112433e-11	AAMP/CARD9/CASP1/CASP4/CASP8/CHUK/CYLD/IKBKB/IKBKG/IRAK1/IRAK2/ITCH/MAP2K6/MAP3K7/MAPK11/MAPK12/MAPK13/MAPK14/NOD1/NOD2/RIPK2/TNFAIP3/UBE2N/UBE2V1	24
A-AIM-AI-I-M	R-HSA-202733	Cell surface interactions at the vascular wall	52/1499	137/10856	1.22527335201659e-12	2.99135701113017e-11	2.0124725654719e-11	ANGPT1/ANGPT2/ANGPT4/BSG/CAV1/CD244/CD44/CD47/CEACAM1/CEACAM6/EPCAM/F11R/F2/FCER1G/FYN/ITGA3/ITGA4/ITGA5/ITGAL/ITGAM/ITGAV/ITGAX/ITGB1/ITGB2/ITGB3/JAM2/JAM3/KRAS/LYN/MIF/OLR1/PECAM1/PF4/PF4V1/PIK3CA/PIK3CB/PLCG1/PPIA/PROC/PSG9/SDC1/SELE/SELP/SELPLG/SHC1/SIRPA/SPN/SRC/TEK/TGFB1/TREM1/YES1	52
A-AIM-AI-I-M	R-HSA-422356	Regulation of insulin secretion	36/1499	78/10856	4.47550075301262e-12	1.07412018072303e-10	7.22627686258059e-11	ABCC8/ADCY5/ADCY6/ADCY8/ADRA2A/CACNB2/CD36/FFAR1/GCG/GLP1R/GNAI1/GNAI2/GNAS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/INS/PLCB1/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/RAPGEF3	36
A-AIM-AI-I-M	R-HSA-450294	MAP kinase activation	32/1499	64/10856	4.63794806267232e-12	1.09455574279067e-10	7.3637596433657e-11	ATF2/CHUK/FOS/IKBKB/IKBKG/IRAK1/IRAK2/JUN/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K7/MAP3K8/MAPK10/MAPK11/MAPK14/MAPK7/MAPK8/MAPK9/MAPKAPK2/MAPKAPK3/MEF2C/NFKB1/NOD1/NOD2/PPP2CA/RIPK2/RPS6KA5/TNIP2/UBE2N/UBE2V1	32
A-AIM-AI-I-M	R-HSA-622312	Inflammasomes	17/1499	21/10856	7.67634542162509e-12	1.78191887164281e-10	1.19880804254887e-10	AIM2/APP/BCL2/BCL2L1/CASP1/HMOX1/MEFV/NFKB1/NFKB2/NLRC4/NLRP1/NLRP3/P2RX7/PSTPIP1/PYCARD/RELA/TXN	17
A-AIM-AI-I-M	R-HSA-877300	Interferon gamma signaling	39/1499	91/10856	1.01880023692391e-11	2.32680828303911e-10	1.56538915860125e-10	CD44/CIITA/GBP5/GBP7/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/HLA-E/HLA-F/HLA-G/IFNG/IFNGR1/IRF3/IRF5/IRF7/JAK1/JAK2/PML/PRKCD/PTAFR/PTPN2/SOCS1/SOCS3/SP100/STAT1/SUMO1/TRIM29/TRIM5/TRIM62/VCAM1	39
A-AIM-AI-I-M	R-HSA-216083	Integrin cell surface interactions	37/1499	85/10856	1.97457381799592e-11	4.43808972425749e-10	2.98577995870728e-10	BSG/CD44/CD47/CDH1/COL18A1/COL4A1/COL4A2/COL4A3/COL6A2/COL8A1/COL8A2/F11R/FBN1/HSPG2/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGAL/ITGAM/ITGAV/ITGAX/ITGB1/ITGB2/ITGB3/ITGB5/ITGB6/ITGB8/JAM2/JAM3/KDR/PECAM1/SPP1/THBS1/TNC/VCAM1	37
A-AIM-AI-I-M	R-HSA-397795	G-protein beta:gamma signalling	21/1499	32/10856	2.16333761874257e-11	4.78638448146794e-10	3.22009958052965e-10	AKT1/AKT3/BTK/CDC42/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/PAK1/PDPK1/PIK3CG/PIK3R6/PLCB1	21
A-AIM-AI-I-M	R-HSA-111931	PKA-mediated phosphorylation of CREB	17/1499	22/10856	2.94210241394934e-11	6.40925695100348e-10	4.31190718157757e-10	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKX	17
A-AIM-AI-I-M	R-HSA-416476	G alpha (q) signalling events	67/1499	216/10856	3.80544555731106e-11	8.16441046841281e-10	5.49270849978709e-10	ABHD12/AGT/AGTR1/ANXA1/APP/AVP/BDKRB1/BDKRB2/BTK/CCL23/CYSLTR1/CYSLTR2/DAGLB/EDN2/EGFR/F2/F2R/F2RL1/FFAR1/FFAR2/FFAR3/FFAR4/FPR2/GCG/GHRL/GHSR/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/GPR39/GPR4/HRH1/KISS1/KISS1R/KNG1/KRAS/LPAR1/LTB4R/MAPK7/MGLL/NPSR1/PIK3CA/PIK3R3/PLCB1/PRKCA/PRKCD/PRKCQ/PROK2/PTAFR/PTGFR/RASGRP1/SAA1/TAC1/TACR1/TBXA2R/XCL1/XCL2/XCR1	67
A-AIM-AI-I-M	R-HSA-163615	PKA activation	16/1499	20/10856	4.55024369844325e-11	9.61663444327707e-10	6.46971020752732e-10	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B	16
A-AIM-AI-I-M	R-HSA-392518	Signal amplification	21/1499	33/10856	5.17660453190524e-11	1.06232927785186e-09	7.14695209973187e-10	AAMP/GNA13/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/MAPK14/PLA2G4A/SRC/TBXA2R	21
A-AIM-AI-I-M	R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	21/1499	33/10856	5.17660453190524e-11	1.06232927785186e-09	7.14695209973187e-10	AGER/APP/CHUK/IKBKB/IKBKG/IRAK1/IRAK2/MAP3K7/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NOD1/NOD2/RELA/RIPK2/S100A12/SAA1/UBE2N/UBE2V1	21
A-AIM-AI-I-M	R-HSA-111996	Ca-dependent events	23/1499	39/10856	5.82316853708476e-11	1.17794380693029e-09	7.92476319708528e-10	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/CAMK4/KPNA2/PLA2G4A/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX	23
A-AIM-AI-I-M	R-HSA-168928	DDX58/IFIH1-mediated induction of interferon-alpha/beta	35/1499	81/10856	8.88586484764292e-11	1.77216684848766e-09	1.19224724790465e-09	AGER/APP/CASP10/CASP8/CHUK/CYLD/DDX58/DHX58/FADD/HSP90AA1/IFIH1/IFNA2/IKBKB/IKBKE/IKBKG/IRF3/IRF7/ITCH/MAVS/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRX1/PIN1/RELA/RIPK1/RNF125/S100A12/SAA1/TAX1BP1/TBK1/TNFAIP3/TRAF3	35
A-AIM-AI-I-M	R-HSA-977444	GABA B receptor activation	24/1499	43/10856	1.1042268150925e-10	2.1418974933849e-09	1.44098812928437e-09	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1	24
A-AIM-AI-I-M	R-HSA-991365	Activation of GABAB receptors	24/1499	43/10856	1.1042268150925e-10	2.1418974933849e-09	1.44098812928437e-09	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1	24
A-AIM-AI-I-M	R-HSA-111933	Calmodulin induced events	22/1499	37/10856	1.22345519199385e-10	2.30988340248439e-09	1.55400273509394e-09	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/CAMK4/KPNA2/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX	22
A-AIM-AI-I-M	R-HSA-111997	CaM pathway	22/1499	37/10856	1.22345519199385e-10	2.30988340248439e-09	1.55400273509394e-09	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/CAMK4/KPNA2/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX	22
A-AIM-AI-I-M	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	101/1499	395/10856	1.79537470288042e-10	3.34506655168247e-09	2.25043505000939e-09	ACTG1/ADAM10/ADAM17/AGGF1/AKT1/AKT3/AP3B1/APC/ARRB2/BCL2L1/BCR/CD28/CHUK/CTBP1/CTNNB1/DLL1/DLL4/DUSP10/EGF/EGFR/EPGN/ERBIN/EREG/ESR1/FBXW7/FGF1/FGF10/FGF18/FGF2/FGF6/FGF9/FGFR2/FOXO4/FYN/FZD4/FZD5/FZD8/GAB1/GSK3B/HDAC1/HDAC2/HDAC3/HDAC5/HDAC6/HDAC7/HDAC9/HEY1/HGF/HSP90AA1/ITGA2B/ITGB3/JAG1/JAK2/KDR/KL/KRAS/KSR2/LYN/MTOR/MYC/MYO18A/NCSTN/NF1/NOTCH1/NOX4/NR4A1/PDGFA/PDGFRB/PDPK1/PIK3AP1/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCG1/PPP2CA/PSEN1/PSENEN/PSMA1/PSMA6/PSMA7/PSMB4/PSMB8/PTEN/RAC1/RBPJ/RICTOR/SHC1/SMAD3/SPRED1/SRC/STAT1/STAT3/STAT5B/TCF7L2/TGFA/TGFB1/TGFBR1/TGFBR2/VCP/YES1	101
A-AIM-AI-I-M	R-HSA-9020702	Interleukin-1 signaling	40/1499	103/10856	2.17129075947222e-10	3.99291911092554e-09	2.68628590201279e-09	AGER/APP/CHUK/IKBKB/IKBKG/IL1A/IL1B/IL1R1/IL1R2/IL1RAP/IL1RN/IRAK1/IRAK2/IRAK3/MAP2K4/MAP2K6/MAP3K3/MAP3K7/MAP3K8/MYD88/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NOD1/NOD2/PSMA1/PSMA6/PSMA7/PSMB4/PSMB8/RELA/RIPK2/S100A12/SAA1/TNIP2/TOLLIP/UBE2N/UBE2V1	40
A-AIM-AI-I-M	R-HSA-2871796	FCERI mediated MAPK activation	20/1499	32/10856	2.42158062246067e-10	4.39610020692859e-09	2.95753098964494e-09	FCER1G/FOS/JUN/KRAS/LAT/LYN/MAP2K4/MAP2K7/MAPK10/MAPK8/MAPK9/MS4A2/PAK1/PLCG1/PLCG2/RAC1/SHC1/SYK/VAV2/VAV3	20
A-AIM-AI-I-M	R-HSA-1474228	Degradation of the extracellular matrix	48/1499	140/10856	5.55074806749661e-10	9.94918894123444e-09	6.69344037452956e-09	A2M/ACAN/ADAM10/ADAM15/ADAM17/ADAM8/ADAM9/ADAMTS1/ADAMTS5/ADAMTS9/BSG/CAPN5/CD44/CDH1/CMA1/COL15A1/COL18A1/COL4A1/COL4A2/COL4A3/COL6A2/COL8A1/COL8A2/CTSB/CTSG/CTSL/DCN/ELANE/FBN1/FURIN/HSPG2/HTRA1/KLK7/KLKB1/MMP14/MMP17/MMP19/MMP2/MMP25/NCSTN/OPTC/PLG/PRSS1/PSEN1/SCUBE1/SPP1/TIMP1/TMPRSS6	48
A-AIM-AI-I-M	R-HSA-112040	G-protein mediated events	27/1499	56/10856	6.27193776930097e-10	1.11013298516627e-08	7.46855747528602e-09	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/CAMK4/GNAI1/GNAI2/GNAI3/KPNA2/PLA2G4A/PLCB1/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX	27
A-AIM-AI-I-M	R-HSA-392451	G beta:gamma signalling through PI3Kgamma	17/1499	25/10856	7.98924126602334e-10	1.39663773243075e-08	9.39605373067072e-09	AKT1/AKT3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/PDPK1/PIK3CG/PIK3R6	17
A-AIM-AI-I-M	R-HSA-1489509	DAG and IP3 signaling	23/1499	43/10856	8.49300265528948e-10	1.46659655608414e-08	9.86671040184465e-09	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/CAMK4/KPNA2/PLCG1/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCA/PRKCD/PRKCG/PRKX	23
A-AIM-AI-I-M	R-HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion	18/1499	28/10856	1.00214047156225e-09	1.70967579244837e-08	1.15020561415832e-08	ADCY5/ADCY6/ADRA2A/CACNB2/GNAI1/GNAI2/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1	18
A-AIM-AI-I-M	R-HSA-76005	Response to elevated platelet cytosolic Ca2+	46/1499	134/10856	1.21085902645726e-09	2.0411623588851e-08	1.37321731697221e-08	A2M/ABCC4/AHSG/APOA1/APOH/APP/CD36/CD9/CHID1/CYRIB/ECM1/EGF/FAM3C/FLNA/HGF/ITGA2B/ITGB3/ITIH4/KNG1/ORM1/ORM2/PDGFA/PECAM1/PF4/PLG/PPBP/PPIA/PRKCA/PRKCB/PRKCG/RARRES2/SCG3/SELP/SERPINA3/SERPINE1/SOD1/SPARC/TGFB1/TGFB2/THBS1/TIMP1/TMSB4X/VEGFA/VEGFB/VEGFC/VEGFD	46
A-AIM-AI-I-M	R-HSA-388841	Costimulation by the CD28 family	30/1499	69/10856	1.63878864168441e-09	2.7300290783825e-08	1.83666095445745e-08	AKT1/AKT3/CD28/CDC42/CTLA4/FYN/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/ICOSLG/LYN/MAP3K8/MTOR/PAK1/PDCD1/PDPK1/PIK3CA/PIK3R3/PPP2CA/RAC1/RICTOR/SRC/TNFRSF14/YES1	30
