Cluster_ID	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
A-AIM-AI-I-IM-M	GO:0036157	outer dynein arm	7/1912	11/19520	1.97922697118416e-05	0.000160137454941264	0.000115263252183794	CCDC103/DNAH5/DNAH9/DNAI1/DNAI2/DNAL1/ODAD1	7
A-AIM-AI-I-IM-M	GO:0005858	axonemal dynein complex	10/1912	23/19520	2.74160868179453e-05	0.000218977206251025	0.000157614750127459	CCDC103/CCDC65/DNAH1/DNAH5/DNAH9/DNAI1/DNAI2/DNAI3/DNAL1/ODAD1	10
A-AIM-AI-I-IM-M	GO:0005774	vacuolar membrane	69/1912	431/19520	2.96721536834003e-05	0.000233996857528587	0.000168425549222232	ABCD1/ANXA2/AP3B1/ATG16L1/AZU1/B4GALT1/BRI3/C3AR1/CD164/CD68/CEACAM6/CLTC/CPNE1/DAGLB/DTX3L/EGF/ENPEP/ENPP1/FFAR4/FPR1/GBA/GNAI1/GNAI3/GNB1/GNB2/GNB4/GPLD1/GRN/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/HLA-F/HPSE/HSPA8/IRGM/LAMP1/LDLR/LITAF/LRP1/MTOR/NCSTN/NFAM1/PLD3/PRCP/PRKD1/PSEN1/SLC15A4/SLC17A5/SLC2A6/SLC39A14/SLC39A8/STING1/TASL/TCIRG1/TLR3/TLR7/TLR8/TLR9/TMEM79/TRAF3IP3/UBA1/VNN1/VPS35	69
A-AIM-AI-I-IM-M	GO:0071682	endocytic vesicle lumen	9/1912	20/19520	5.01425073634591e-05	0.000387166197586431	0.00027867331278503	APOA1/APOE/HBB/HP/HSP90AA1/LTF/PGLYRP1/SAA1/SPARC	9
A-AIM-AI-I-IM-M	GO:0005942	phosphatidylinositol 3-kinase complex	11/1912	29/19520	5.03378202319437e-05	0.000387166197586431	0.00027867331278503	PIK3C2A/PIK3CA/PIK3CB/PIK3CD/PIK3CG/PIK3R3/PIK3R6/SOCS1/SOCS2/SOCS3/SOCS5	11
A-AIM-AI-I-IM-M	GO:0036020	endolysosome membrane	8/1912	16/19520	5.22419122763666e-05	0.000396911114002151	0.00028568747920067	CLTC/LDLR/SLC15A4/TASL/TLR3/TLR7/TLR8/TLR9	8
A-AIM-AI-I-IM-M	GO:0070821	tertiary granule membrane	19/1912	73/19520	5.53132373612656e-05	0.000411030110457157	0.000295850007695783	ADAM10/ADAM8/CD47/CEACAM1/CLEC12A/CLEC4D/CLEC5A/CYBA/CYBB/FCER1G/FPR2/ITGAM/ITGAX/ITGB2/OLR1/PTAFR/PTPRB/SIRPA/TARM1	19
A-AIM-AI-I-IM-M	GO:1904813	ficolin-1-rich granule lumen	27/1912	124/19520	5.54197901739987e-05	0.000411030110457157	0.000295850007695783	ALOX5/ARSB/CTSB/CTSH/DDX3X/GPI/GSDMD/GSTP1/HBB/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA8/JUP/KRT1/LRG1/LTA4H/MAPK14/MIF/MMP9/NME2/PKM/PPIA/PRG2/TNFAIP6/VCP	27
A-AIM-AI-I-IM-M	GO:0005884	actin filament	25/1912	113/19520	7.83116085132767e-05	0.000573978024750251	0.000413136163797596	ACKR2/ACTG1/AIF1/AIF1L/AMOT/ANXA1/AVIL/CTTN/DAPK3/FLNA/FYN/GAS2L2/GNG12/HCK/JAM3/KEAP1/MARK2/MYO18B/PAK1/PSTPIP1/RAC1/SRC/TEK/TPM3/TPM4	25
A-AIM-AI-I-IM-M	GO:0030135	coated vesicle	50/1912	295/19520	8.48468859809196e-05	0.000614646627512941	0.000442408487489251	ADAM10/ADCY8/ADRB2/AP3B1/APOE/APP/AVP/AVPR2/CD9/CLTC/COPA/CTLA4/DVL2/EGF/EGFR/EPGN/EPN1/EPN2/EREG/FURIN/FZD4/FZD5/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/HLA-E/HLA-F/HLA-G/HSPA8/IL7R/LDLR/LRP1/PDCD6/PIK3C2A/RAB13/SCYL1/SEC31A/SFTPD/TGFA/TICAM2/WNT5A	50
A-AIM-AI-I-IM-M	GO:0031092	platelet alpha granule membrane	8/1912	17/19520	9.02024958525839e-05	0.000645932815128273	0.000464927564830015	CD36/CD9/ITGA2B/ITGB3/PECAM1/SELP/SNCA/SPARC	8
A-AIM-AI-I-IM-M	GO:0030176	integral component of endoplasmic reticulum membrane	31/1912	157/19520	0.000115616142650023	0.00081850973717005	0.000589144458958252	ACER3/AMFR/EIF2AK3/EMC10/EXT1/HACD3/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/HLA-E/HLA-F/HLA-G/HSD11B1/RTN4/SELENOS/SGPL1/SLC37A4/STIM1/STING1/TMCO1/TMEM33/ZMPSTE24	31
A-AIM-AI-I-IM-M	GO:0043202	lysosomal lumen	22/1912	96/19520	0.000119248720775336	0.000834741045427354	0.000600827380843208	ACAN/ARSB/CHID1/CSPG4/CTSB/CTSF/CTSL/DCN/FASLG/GBA/GC/HPSE/HSP90AA1/HSPA8/HSPG2/HYAL1/LIPA/PDGFRB/PLD3/RNASET2/SDC1/SMPD1	22
A-AIM-AI-I-IM-M	GO:0031258	lamellipodium membrane	9/1912	22/19520	0.000123846878967596	0.00085729561774236	0.000617061642575392	ANTXR1/CD44/CSPG4/EPHA2/FAP/ITGAV/ITGB3/PDPN/PLXND1	9
A-AIM-AI-I-IM-M	GO:0035578	azurophil granule lumen	21/1912	91/19520	0.000151936986012919	0.00104018398116537	0.000748700474742666	ADA2/ANXA2/ARG1/ARSB/AZU1/C3/CTSG/ELANE/FABP5/GRN/LYZ/ORM2/PRKCD/PRTN3/PYCARD/RETN/RNASET2/S100A7/SERPINA3/TOLLIP/VCP	21
A-AIM-AI-I-IM-M	GO:0101003	ficolin-1-rich granule membrane	16/1912	61/19520	0.000190071226312442	0.00128711276078969	0.000926434123673915	ADAM8/CD55/CLEC4D/FCER1G/FPR1/FPR2/ITGAX/ITGB2/LAMP1/LGALS3/NCKAP1L/PRCP/PTPRN2/RAC1/SIRPA/TCIRG1	16
A-AIM-AI-I-IM-M	GO:0017053	transcription repressor complex	18/1912	74/19520	0.000218902099783274	0.00146640868994602	0.00105548720438794	ARID4A/CBX5/CTBP1/ELANE/GFI1/GPS2/HDAC1/HDAC2/HDAC3/HDAC4/HMGB1/MTA1/MTA2/MTA3/RBBP4/RBBP7/RBPJ/RELB	18
A-AIM-AI-I-IM-M	GO:0090575	RNA polymerase II transcription regulator complex	32/1912	170/19520	0.000228262439761156	0.00151284574437447	0.00108891152674415	ATF1/CEBPA/CEBPB/CLOCK/CREB1/CTNNB1/DDIT3/E2F2/E2F7/E2F8/FOS/GATA4/HAND1/HIF1A/HIPK2/HYAL2/JUN/LEF1/NR1H3/NR5A2/PPARG/RB1/RUNX1/RXRA/SMAD1/SMAD3/SMAD6/STAT3/TCF7/TCF7L2/TP53/TRIM28	32
A-AIM-AI-I-IM-M	GO:0044304	main axon	16/1912	62/19520	0.000233162589398994	0.00152905571784814	0.00110057909234317	ADORA1/ADORA2A/APP/C9orf72/CD40/CNTNAP1/CRH/CRHBP/DLG4/NRCAM/ROBO2/SIRT2/THY1/TIAM1/TNFRSF1B/UCN	16
A-AIM-AI-I-IM-M	GO:0005930	axoneme	26/1912	128/19520	0.000248806767046544	0.0016146522486458	0.00116218950396741	ATG16L1/CCDC103/CCDC40/CCDC65/DNAAF1/DNAH1/DNAH11/DNAH5/DNAH9/DNAI1/DNAI2/DNAI3/DNAJB13/DNAL1/GAS8/HYDIN/ODAD1/ODAD2/ODAD3/ODAD4/PRKACA/PRKAR1A/PRKAR2A/RP1L1/RSPH4A/RSPH9	26
A-AIM-AI-I-IM-M	GO:0035631	CD40 receptor complex	6/1912	11/19520	0.000262122916319749	0.00168353172028045	0.00121176736139135	BIRC2/CD40/CHUK/IKBKB/RNF31/TRAF3	6
A-AIM-AI-I-IM-M	GO:0016581	NuRD complex	7/1912	15/19520	0.000270859005407432	0.00170449656938212	0.00122685737696508	HDAC1/HDAC2/MTA1/MTA2/MTA3/RBBP4/RBBP7	7
A-AIM-AI-I-IM-M	GO:0090545	CHD-type complex	7/1912	15/19520	0.000270859005407432	0.00170449656938212	0.00122685737696508	HDAC1/HDAC2/MTA1/MTA2/MTA3/RBBP4/RBBP7	7
A-AIM-AI-I-IM-M	GO:0031227	intrinsic component of endoplasmic reticulum membrane	31/1912	165/19520	0.000293639728301921	0.00182937550732097	0.00131674236059598	ACER3/AMFR/EIF2AK3/EMC10/EXT1/HACD3/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/HLA-E/HLA-F/HLA-G/HSD11B1/RTN4/SELENOS/SGPL1/SLC37A4/STIM1/STING1/TMCO1/TMEM33/ZMPSTE24	31
A-AIM-AI-I-IM-M	GO:0005796	Golgi lumen	22/1912	102/19520	0.000301186663251865	0.00185781476441497	0.00133721228291084	ACAN/APP/CGA/CSPG4/DCN/DEFB4A/F2/FURIN/HSPG2/INS/LHB/MMP14/MUC1/MUC12/MUC16/PDGFA/PROC/SDC1/TGFB1/WNT5A/WNT7A/WNT7B	22
A-AIM-AI-I-IM-M	GO:0043296	apical junction complex	27/1912	137/19520	0.000319369787181874	0.00194418814254594	0.00139938185135519	ACTG1/AMOT/AMOTL1/AMOTL2/APC/ASH1L/CDH1/CDH5/CLDN5/CTNNA1/CTNND1/DDX58/EPCAM/F11R/FZD5/JAM2/JAM3/JUP/MAGI1/MXRA8/PRKCZ/RAB13/RAPGEF2/SH3BP1/TGFBR1/TJP1/YBX3	27
A-AIM-AI-I-IM-M	GO:0097014	ciliary plasm	26/1912	130/19520	0.000321430784401656	0.00194418814254594	0.00139938185135519	ATG16L1/CCDC103/CCDC40/CCDC65/DNAAF1/DNAH1/DNAH11/DNAH5/DNAH9/DNAI1/DNAI2/DNAI3/DNAJB13/DNAL1/GAS8/HYDIN/ODAD1/ODAD2/ODAD3/ODAD4/PRKACA/PRKAR1A/PRKAR2A/RP1L1/RSPH4A/RSPH9	26
A-AIM-AI-I-IM-M	GO:0005635	nuclear envelope	68/1912	462/19520	0.000428500142585486	0.00256688066183421	0.00184758158645159	ABCF1/ABL1/ACKR2/ALOX5/ALOX5AP/ANKRD17/APP/AQP1/BCL2/BCL2L1/C9orf72/CASC3/CBX5/CDH5/CLCA2/CPNE1/CUEDC2/CYBB/DNASE1/DST/EGFR/ERBIN/GAPDH/GATA6/GHRHR/GNAZ/GPER1/HACD3/HOXA7/JPT1/LTC4S/MGST2/MTA1/MTOR/NAPEPLD/NLRP6/NR4A1/NRXN1/OTULINL/P2RX7/PAK1/PARP1/PLA2G4A/PLA2G4C/PLCB1/POLA1/PRKCZ/PSEN1/PTGER3/PTGES/PTGS2/RANBP2/RRM1/RTN4/SCGB1A1/SENP1/SENP2/SIRT1/SMAD1/SMAD3/SUMO1/TMEM33/TNMD/TREX1/TYRO3/UBE2I/YBX1/ZMPSTE24	68
A-AIM-AI-I-IM-M	GO:0031680	G-protein beta/gamma-subunit complex	6/1912	12/19520	0.000480778222703419	0.00285261745470695	0.00205324834959054	GNG10/GNG11/GNG12/GNG4/GNG5/GNGT1	6
A-AIM-AI-I-IM-M	GO:0150034	distal axon	46/1912	287/19520	0.000575826308728841	0.00338433764469875	0.00243596829710513	ADCYAP1/ADORA1/AMFR/ANG/APP/C9orf72/CALCA/CDK5/CIB1/CNR1/COPA/CRHBP/CRHR2/CRMP1/CTNND1/CTTN/EPHA4/FLNA/FSCN1/GHRH/GIT1/GPER1/HSP90AA1/HSPA8/ITGA2/ITGA3/ITGA4/LRP1/MYO9A/NGFR/NRP1/PNOC/PRKCB/PRKCG/PSEN1/PTCH1/PTK2B/PTPRN2/SIRT2/SNCA/THY1/TIAM1/TNN/TPBG/TRPV4/UCN	46
A-AIM-AI-I-IM-M	GO:0098685	Schaffer collateral - CA1 synapse	16/1912	67/19520	0.000599134461370223	0.00348841840592195	0.00251088323210738	ADCY1/ADCY8/ADRB1/BCR/CDC42/CDK5/CTNND1/DCC/EPHA4/FYN/GHRL/GHSR/PLCG1/PRKAR1B/PRKCZ/WNT7A	16
A-AIM-AI-I-IM-M	GO:0030134	COPII-coated ER to Golgi transport vesicle	20/1912	94/19520	0.000667947101936159	0.00385306522690951	0.00277334761622616	APP/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/HLA-E/HLA-F/HLA-G/PDCD6/SEC31A/TGFA/TICAM2	20
A-AIM-AI-I-IM-M	GO:0001891	phagocytic cup	9/1912	27/19520	0.000742620530684351	0.00424451917996652	0.00305510715665411	ADGRB1/AIF1/ANXA1/IRGM/RACK1/SH3BP1/TICAM2/TLR4/TNF	9
A-AIM-AI-I-IM-M	GO:0001931	uropod	6/1912	13/19520	0.000818992936341664	0.00459669008415186	0.00330859166317258	BST1/MYH9/PSTPIP1/SCIMP/SELPLG/SPN	6
A-AIM-AI-I-IM-M	GO:0031254	cell trailing edge	6/1912	13/19520	0.000818992936341664	0.00459669008415186	0.00330859166317258	BST1/MYH9/PSTPIP1/SCIMP/SELPLG/SPN	6
A-AIM-AI-I-IM-M	GO:0030175	filopodium	21/1912	103/19520	0.000894651526558316	0.00497649911648063	0.00358196945783687	ACTA2/ADGRA2/ANTXR1/APP/B4GALT1/CDC42/CDK5/CIB1/EPHA4/FSCN1/HLA-G/ITGA3/ITGAV/ITGB1/ITGB3/PDPN/RAPGEF3/SCIMP/SPATA13/TRPV4/VCAM1	21
A-AIM-AI-I-IM-M	GO:0043197	dendritic spine	31/1912	177/19520	0.00101089136599339	0.00557332142490162	0.0040115484109286	ADAM10/ADGRB1/ADORA1/APP/ARRB2/ASAP1/ASIC2/BCR/CDC42/CTNND1/CTTN/DLG4/DRD1/EPHA4/FCGR2B/GPER1/LPAR1/NGFR/NR1D1/OPRM1/PDE4B/PRKACA/PRKAR2B/PTEN/PTK2/PTK2B/RAC1/TIAM1/TRPV1/USP8/ZMYND8	31
A-AIM-AI-I-IM-M	GO:0000118	histone deacetylase complex	17/1912	77/19520	0.00106604070001518	0.00569017417403305	0.0040956563286949	BRMS1/BRMS1L/CBX5/HDAC1/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/MTA1/MTA2/MTA3/RBBP4/RBBP7/TAL1	17
A-AIM-AI-I-IM-M	GO:0030670	phagocytic vesicle membrane	17/1912	77/19520	0.00106604070001518	0.00569017417403305	0.0040956563286949	ANXA3/APPL2/CYBA/CYBB/DMBT1/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/IRGM/LAMP1/TCIRG1/TLR1/TLR2/TLR6	17
A-AIM-AI-I-IM-M	GO:0032838	plasma membrane bounded cell projection cytoplasm	36/1912	216/19520	0.00106862018998694	0.00569017417403305	0.0040956563286949	ABHD12/ADA/AP3B1/ATG16L1/CCDC103/CCDC40/CCDC65/DLG4/DNAAF1/DNAH1/DNAH11/DNAH5/DNAH9/DNAI1/DNAI2/DNAI3/DNAJB13/DNAL1/DST/GAS8/HIF1A/HSPB1/HYDIN/MAP2K4/ODAD1/ODAD2/ODAD3/ODAD4/OPRM1/PRKACA/PRKAR1A/PRKAR2A/RP1L1/RSPH4A/RSPH9/SOD1	36
A-AIM-AI-I-IM-M	GO:0098858	actin-based cell projection	36/1912	216/19520	0.00106862018998694	0.00569017417403305	0.0040956563286949	ACTA2/ADCY6/ADGRA2/ANGPT1/ANTXR1/AOC3/APP/ATP8B1/B4GALT1/CD44/CDC42/CDK5/CEACAM1/CIB1/CLCA1/CLIC4/EPHA4/FSCN1/HLA-G/HYAL2/ITGA3/ITGAV/ITGB1/ITGB3/JAM3/PDGFA/PDGFRA/PDPN/RAPGEF3/SCIMP/SPATA13/SPN/TEK/TGFB1/TRPV4/VCAM1	36
A-AIM-AI-I-IM-M	GO:0044309	neuron spine	31/1912	178/19520	0.0011116899934395	0.005869346321295	0.00422462031405199	ADAM10/ADGRB1/ADORA1/APP/ARRB2/ASAP1/ASIC2/BCR/CDC42/CTNND1/CTTN/DLG4/DRD1/EPHA4/FCGR2B/GPER1/LPAR1/NGFR/NR1D1/OPRM1/PDE4B/PRKACA/PRKAR2B/PTEN/PTK2/PTK2B/RAC1/TIAM1/TRPV1/USP8/ZMYND8	31
A-AIM-AI-I-IM-M	GO:0005902	microvillus	19/1912	91/19520	0.00114355779540661	0.00598674816179155	0.00430912345513762	ANGPT1/AOC3/CD44/CEACAM1/CLCA1/CLIC4/FSCN1/HYAL2/ITGAV/ITGB3/JAM3/PDGFA/PDGFRA/PDPN/RAPGEF3/SPN/TEK/TGFB1/VCAM1	19
A-AIM-AI-I-IM-M	GO:0035577	azurophil granule membrane	14/1912	58/19520	0.00115314571334669	0.00598674816179155	0.00430912345513762	AZU1/B4GALT1/BRI3/C3AR1/CD68/CEACAM6/CPNE1/FPR1/LAMP1/NCSTN/NFAM1/PRCP/PSEN1/VNN1	14
A-AIM-AI-I-IM-M	GO:0099568	cytoplasmic region	41/1912	258/19520	0.00131460622630023	0.00676859238830614	0.00487187692391386	ABHD12/ADA/AP3B1/ATG16L1/CCDC103/CCDC40/CCDC65/CTNND1/DLG4/DNAAF1/DNAH1/DNAH11/DNAH5/DNAH9/DNAI1/DNAI2/DNAI3/DNAJB13/DNAL1/DST/GAS8/GNAI1/HAMP/HIF1A/HSPB1/HYDIN/ITGB2/MAP2K4/ODAD1/ODAD2/ODAD3/ODAD4/OPRM1/PRKACA/PRKAR1A/PRKAR2A/PRKCZ/RP1L1/RSPH4A/RSPH9/SOD1	41
A-AIM-AI-I-IM-M	GO:0097197	tetraspanin-enriched microdomain	5/1912	10/19520	0.00148224391710318	0.00756916360946952	0.00544810965216527	ADAM10/CD81/PDPN/SAMHD1/SCIMP	5
A-AIM-AI-I-IM-M	GO:0042641	actomyosin	16/1912	74/19520	0.00186149572721221	0.00927876066489329	0.00667863824152157	FSCN1/HDAC4/ILK/LURAP1/MST1R/MYH9/MYLK/MYO18A/NOX4/PRKCZ/PTK2/PXN/TEK/TPM3/TPM4/ZYX	16
A-AIM-AI-I-IM-M	GO:0034358	plasma lipoprotein particle	10/1912	36/19520	0.00186170960371053	0.00927876066489329	0.00667863824152157	APOA1/APOA2/APOE/APOH/LDLR/LPL/PLA2G7/PON1/SAA1/SELENOS	10
A-AIM-AI-I-IM-M	GO:1990777	lipoprotein particle	10/1912	36/19520	0.00186170960371053	0.00927876066489329	0.00667863824152157	APOA1/APOA2/APOE/APOH/LDLR/LPL/PLA2G7/PON1/SAA1/SELENOS	10
A-AIM-AI-I-IM-M	GO:0070160	tight junction	23/1912	124/19520	0.00199690675842764	0.00987359452778113	0.00710678595731142	AMOT/AMOTL1/AMOTL2/APC/ASH1L/CDH5/CLDN5/DDX58/EPCAM/EPHA2/F11R/FZD5/JAM2/JAM3/MAGI1/MXRA8/PRKCZ/RAB13/RAPGEF2/SH3BP1/TGFBR1/TJP1/YBX3	23
A-AIM-AI-I-IM-M	GO:0005923	bicellular tight junction	22/1912	117/19520	0.00206680644129131	0.0101387434088542	0.00729763401566594	AMOT/AMOTL1/AMOTL2/APC/ASH1L/CDH5/CLDN5/DDX58/EPCAM/F11R/FZD5/JAM2/JAM3/MAGI1/MXRA8/PRKCZ/RAB13/RAPGEF2/SH3BP1/TGFBR1/TJP1/YBX3	22
A-AIM-AI-I-IM-M	GO:0036464	cytoplasmic ribonucleoprotein granule	37/1912	234/19520	0.00239883246202639	0.0116755673737691	0.00840380451334905	AGO1/AGO2/ARNTL/BLNK/C9orf72/CASC3/CDC42/CDK9/CELF1/CLOCK/CMA1/CTSG/CTSH/DDX1/DDX3X/DHX36/DHX9/FLG/ICOSLG/NFKBIZ/NOCT/PSMA6/RAC1/RC3H1/RC3H2/ROCK1/ROCK2/SERPINB1/SHB/SOCS1/TRIM21/TRIM5/UPF1/VCP/YBX1/ZC3H12A/ZFP36	37
A-AIM-AI-I-IM-M	GO:1902911	protein kinase complex	20/1912	104/19520	0.00245079426617387	0.0118360064172583	0.00851928484202421	ACVR1/C9orf72/CCNO/CDK2/CDK5/CDK9/CHUK/IKBKB/IKBKG/MAP3K5/MAP3K7/NEK10/PCNA/PRKAR1A/PRKAR2A/PYCARD/PYDC1/RB1/TGFBR1/TRIM40	20
A-AIM-AI-I-IM-M	GO:0005802	trans-Golgi network	39/1912	251/19520	0.0025648957659088	0.0122917697089322	0.00884733276337773	ADAM10/APP/ATP8B1/BACE2/BAIAP3/CDH1/CHID1/CHST1/CHST2/CHST4/CLTC/DNAAF6/FLNA/FURIN/FUT4/FUT7/GBA/GCNT1/GPER1/GRN/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DQB2/HLA-DRB1/HLA-DRB4/HLA-DRB5/MYO18A/PIK3C2A/PLPP3/POSTN/PRKD1/RAB13/RAC1/TBC1D23/TGFBI/TMEM79	39
A-AIM-AI-I-IM-M	GO:0035770	ribonucleoprotein granule	38/1912	244/19520	0.00277180194654632	0.0131819283412088	0.00948804844699665	AGO1/AGO2/ARNTL/BLNK/C9orf72/CASC3/CDC42/CDK9/CELF1/CLOCK/CMA1/CTSG/CTSH/DDX1/DDX3X/DHX36/DHX9/FLG/ICOSLG/NFKBIZ/NOCT/PSMA6/RAC1/RC3H1/RC3H2/ROCK1/ROCK2/SERPINB1/SHB/SOCS1/SUMO1/TRIM21/TRIM5/UPF1/VCP/YBX1/ZC3H12A/ZFP36	38
A-AIM-AI-I-IM-M	GO:0016342	catenin complex	9/1912	32/19520	0.00283645812102764	0.0133872227984865	0.00963581466951973	APC/CDH1/CDH13/CDH26/CDH5/CTNNA1/CTNNB1/CTNND1/JUP	9
A-AIM-AI-I-IM-M	GO:0042827	platelet dense granule	7/1912	21/19520	0.00289068580993219	0.013540580899156	0.00974619829862376	ABCC4/APOH/ECM1/FAM3C/ITIH4/RARRES2/SELP	7
A-AIM-AI-I-IM-M	GO:0005767	secondary lysosome	6/1912	16/19520	0.00295292395487155	0.0137288927155595	0.00988174080734707	ADAM8/CRHBP/LAMP1/NCF1/NCF2/NCF4	6
A-AIM-AI-I-IM-M	GO:0043204	perikaryon	26/1912	151/19520	0.00314290804551713	0.0145039386100531	0.0104396009932967	ADCYAP1/APP/C9orf72/CCR2/CDK5/CIB1/CNR2/CRH/CRHBP/CRMP1/DHX36/EPHA4/FLNA/FZD5/GHRH/GRIP1/HDAC6/MAP2K4/NGFR/OPRM1/PDPK1/RACK1/SIRT2/TMEM100/UCN/VIP	26
A-AIM-AI-I-IM-M	GO:0032994	protein-lipid complex	10/1912	39/19520	0.00355059948974913	0.0162648785449537	0.0117070850049004	APOA1/APOA2/APOE/APOH/LDLR/LPL/PLA2G7/PON1/SAA1/SELENOS	10
A-AIM-AI-I-IM-M	GO:0032009	early phagosome	5/1912	12/19520	0.00394060655707935	0.017919692591682	0.0128981820462221	APPL1/APPL2/SYK/TLR7/TLR9	5
A-AIM-AI-I-IM-M	GO:0044295	axonal growth cone	8/1912	28/19520	0.00433074423820701	0.0194354540950172	0.0139891922691177	C9orf72/EPHA4/FLNA/HSP90AA1/LRP1/MYO9A/PTCH1/TIAM1	8
A-AIM-AI-I-IM-M	GO:0030426	growth cone	29/1912	178/19520	0.00433632121863144	0.0194354540950172	0.0139891922691177	AMFR/ANG/APP/C9orf72/CDK5/CIB1/CNR1/COPA/CRMP1/CTNND1/CTTN/EPHA4/FLNA/FSCN1/HSP90AA1/ITGA3/ITGA4/LRP1/MYO9A/NGFR/NRP1/PSEN1/PTCH1/PTK2B/SIRT2/SNCA/THY1/TIAM1/TRPV4	29
A-AIM-AI-I-IM-M	GO:0031233	intrinsic component of external side of plasma membrane	7/1912	23/19520	0.00512000805779861	0.0227840358572038	0.0163994243054301	ADAM9/CD14/CD24/F3/FOLR2/HYAL2/THY1	7
A-AIM-AI-I-IM-M	GO:0030286	dynein complex	12/1912	54/19520	0.00524308778788337	0.0231662673180946	0.0166745457083861	CCDC103/CCDC65/DNAH1/DNAH11/DNAH5/DNAH9/DNAI1/DNAI2/DNAI3/DNAL1/HDAC6/ODAD1	12
A-AIM-AI-I-IM-M	GO:0016235	aggresome	9/1912	35/19520	0.0054618000941542	0.023629871240681	0.0170082371353047	CARD14/DVL2/FGR/HDAC6/HSPA1A/HSPA1B/PRKCQ/PSEN1/UBD	9
A-AIM-AI-I-IM-M	GO:0031904	endosome lumen	9/1912	35/19520	0.0054618000941542	0.023629871240681	0.0170082371353047	APP/CTSB/CTSH/CTSL/IL12A/IL12B/INS/JAK2/PRL	9
A-AIM-AI-I-IM-M	GO:0097546	ciliary base	9/1912	35/19520	0.0054618000941542	0.023629871240681	0.0170082371353047	NEK8/ODAD2/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B	9
A-AIM-AI-I-IM-M	GO:0031527	filopodium membrane	6/1912	18/19520	0.00576947852533938	0.0247888629054237	0.0178424526446067	ANTXR1/HLA-G/ITGA3/ITGAV/ITGB3/PDPN	6
A-AIM-AI-I-IM-M	GO:0034362	low-density lipoprotein particle	5/1912	13/19520	0.00589161507004038	0.0249692257730283	0.0179722736830448	APOA1/APOE/LDLR/PLA2G7/SELENOS	5
A-AIM-AI-I-IM-M	GO:0042627	chylomicron	5/1912	13/19520	0.00589161507004038	0.0249692257730283	0.0179722736830448	APOA1/APOA2/APOE/APOH/LPL	5
A-AIM-AI-I-IM-M	GO:0031594	neuromuscular junction	14/1912	69/19520	0.0063522322502784	0.0267394641346179	0.0192464504880412	APP/CDK5/DLG4/EPHA4/F2R/HDAC4/ITGB1/MYH9/POSTN/PRKACA/PRKAR1A/PSEN1/PTN/SYNJ2BP	14
A-AIM-AI-I-IM-M	GO:0000791	euchromatin	9/1912	36/19520	0.00666183025763542	0.0276688016700458	0.0199153662438785	CREB1/CTNNB1/ID2/JAK2/JUN/KLF4/NR1H4/SIRT1/TRIM28	9
A-AIM-AI-I-IM-M	GO:0008180	COP9 signalosome	9/1912	36/19520	0.00666183025763542	0.0276688016700458	0.0199153662438785	AMOT/AMOTL1/ATP5F1A/HSPA1A/HSPA1B/LAT/MYH9/NCKIPSD/PLCG1	9
