Cluster_ID	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
A-AIM-AI-I-M	hsa04929	GnRH secretion	18/1269	64/8157	0.00726041347681495	0.0133245088239274	0.00573190537643286	AKT1/AKT3/ARRB2/CGA/GPER1/KISS1/KISS1R/KRAS/LHB/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PRKCA/PRKCB/PRKCG/SPP1	18
A-AIM-AI-I-M	hsa05031	Amphetamine addiction	19/1269	69/8157	0.00754465544875336	0.0137679305646742	0.00592265548162619	ADCY5/ATF2/CAMK4/CREB3/CREB3L1/CREB3L3/DRD1/FOS/GNAS/HDAC1/HDAC2/JUN/PRKACA/PRKACB/PRKACG/PRKCA/PRKCB/PRKCG/SIRT1	19
A-AIM-AI-I-M	hsa04960	Aldosterone-regulated sodium reabsorption	12/1269	37/8157	0.00805431961002345	0.0146154226631324	0.00628722760806088	INS/KRAS/PDPK1/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PRKCA/PRKCB/PRKCG/SCNN1B/SGK1	12
A-AIM-AI-I-M	hsa05340	Primary immunodeficiency	12/1269	38/8157	0.010143997581617	0.0183045319489513	0.00787419982812962	ADA/AIRE/BLNK/BTK/CD40/CD40LG/CIITA/IKBKG/IL7R/JAK3/PTPRC/ZAP70	12
A-AIM-AI-I-M	hsa04330	Notch signaling pathway	16/1269	59/8157	0.015737966469313	0.0282409064977117	0.01214860569561	ADAM17/CTBP1/DLL1/DLL4/DTX3L/DVL2/HDAC1/HDAC2/HEY1/JAG1/NCSTN/NOTCH1/NOTCH2/PSEN1/PSENEN/RBPJ	16
A-AIM-AI-I-M	hsa04910	Insulin signaling pathway	31/1269	137/8157	0.0177721943398958	0.0317150208385985	0.0136430919038455	AKT1/AKT3/FASN/GSK3B/HK1/HK2/IKBKB/INS/KRAS/MAPK10/MAPK8/MAPK9/MTOR/PDE3B/PDPK1/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRKCZ/SHC1/SOCS1/SOCS2/SOCS3	31
A-AIM-AI-I-M	hsa04215	Apoptosis - multiple species	10/1269	32/8157	0.01967001698856	0.034908876303873	0.0150170170184495	BCL2/BCL2L1/CASP7/CASP8/FADD/MAPK10/MAPK8/MAPK9/NGFR/TNFRSF1A	10
A-AIM-AI-I-M	hsa05010	Alzheimer disease	74/1269	384/8157	0.0258684496077119	0.0456585203458522	0.0196412732137933	ADAM10/ADAM17/AGER/AKT1/AKT3/APC/APOE/APP/ATP5F1A/ATP5F1B/BACE2/CASP7/CASP8/CDK5/CHRNA7/CHUK/CTNNB1/CYBB/DDIT3/DVL2/EIF2AK2/EIF2AK3/FADD/FZD4/FZD5/FZD8/GAPDH/GSK3B/IKBKB/IKBKG/IL1A/IL1B/IL6/INS/KRAS/LPL/LRP1/MAP2K7/MAP3K5/MAPK10/MAPK8/MAPK9/MTOR/NCSTN/NDUFV1/NFKB1/NOS2/NOX1/NOX4/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PSEN1/PSENEN/PSMA1/PSMA6/PSMA7/PSMB4/PTGS2/RELA/RTN3/RTN4/SLC39A14/SLC39A8/SNCA/TNF/TNFRSF1A/TUBA3D/WNT5A/WNT7A/WNT7B/XBP1	74
A-AIM-AM-AI-I-IM-M	hsa04062	Chemokine signaling pathway	132/1311	192/8157	1.44253397149326e-61	4.65938472792321e-59	2.00436299196958e-59	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/AKT1/AKT2/AKT3/ARRB2/CCL1/CCL11/CCL13/CCL14/CCL15/CCL16/CCL17/CCL18/CCL19/CCL2/CCL20/CCL21/CCL22/CCL23/CCL24/CCL25/CCL26/CCL27/CCL3/CCL3L1/CCL4/CCL4L1/CCL5/CCL7/CCL8/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CDC42/CHUK/CX3CL1/CX3CR1/CXCL1/CXCL10/CXCL11/CXCL12/CXCL13/CXCL14/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/CXCR2/CXCR3/CXCR4/FGR/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/GSK3B/HCK/IKBKB/IKBKG/JAK2/JAK3/KRAS/LYN/NCF1/NFKB1/NFKBIA/NFKBIB/PAK1/PF4/PF4V1/PIK3CA/PIK3CB/PIK3CD/PIK3CG/PIK3R3/PIK3R6/PLCB1/PLCG1/PLCG2/PPBP/PRKACA/PRKACB/PRKACG/PRKCB/PRKCD/PRKCZ/PTK2/PTK2B/PXN/RAC1/RAF1/RELA/RHOA/ROCK1/ROCK2/SHC1/SRC/STAT1/STAT3/STAT5B/TIAM1/VAV2/VAV3/XCL1/XCL2/XCR1	132
A-AIM-AM-AI-I-IM-M	hsa04060	Cytokine-cytokine receptor interaction	155/1311	295/8157	1.83241923731118e-49	2.95935706825755e-47	1.2730491543425e-47	ACKR3/ACVR1/ACVRL1/BMP2/BMP4/BMP6/BMPR1B/CCL1/CCL11/CCL13/CCL14/CCL15/CCL16/CCL17/CCL18/CCL19/CCL2/CCL20/CCL21/CCL22/CCL23/CCL24/CCL25/CCL26/CCL27/CCL3/CCL3L1/CCL4/CCL4L1/CCL5/CCL7/CCL8/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CD27/CD40/CD40LG/CSF1/CSF1R/CX3CL1/CX3CR1/CXCL1/CXCL10/CXCL11/CXCL12/CXCL13/CXCL14/CXCL17/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/CXCR2/CXCR3/CXCR4/EBI3/EPO/FASLG/GDF2/GDF5/IFNA2/IFNG/IFNGR1/IL10/IL10RA/IL10RB/IL12A/IL12B/IL13/IL15/IL16/IL17A/IL17F/IL17RA/IL17RB/IL17RC/IL17RE/IL18/IL18R1/IL18RAP/IL19/IL1A/IL1B/IL1F10/IL1R1/IL1R2/IL1RAP/IL1RL1/IL1RL2/IL1RN/IL2/IL20/IL20RB/IL21/IL22/IL22RA1/IL23A/IL23R/IL25/IL26/IL27/IL2RA/IL31RA/IL33/IL34/IL36A/IL36B/IL36G/IL36RN/IL37/IL4/IL4R/IL5/IL5RA/IL6/IL6R/IL6ST/IL7R/LEP/LEPR/LTA/NGFR/NODAL/OSM/OSMR/PF4/PF4V1/PPBP/PRL/TGFB1/TGFB2/TGFBR1/TGFBR2/TNF/TNFRSF12A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFSF12/TNFSF15/TNFSF18/TNFSF4/TSLP/XCL1/XCL2/XCR1	155
A-AIM-AM-AI-I-IM-M	hsa04061	Viral protein interaction with cytokine and cytokine receptor	81/1311	100/8157	3.49959930695298e-47	3.76790192048604e-45	1.62086704743085e-45	ACKR3/CCL1/CCL11/CCL13/CCL14/CCL15/CCL16/CCL17/CCL18/CCL19/CCL2/CCL20/CCL21/CCL22/CCL23/CCL24/CCL25/CCL26/CCL27/CCL3/CCL3L1/CCL4/CCL4L1/CCL5/CCL7/CCL8/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CSF1/CSF1R/CX3CL1/CX3CR1/CXCL1/CXCL10/CXCL11/CXCL12/CXCL13/CXCL14/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/CXCR2/CXCR3/CXCR4/IL10/IL10RA/IL10RB/IL18/IL18R1/IL18RAP/IL19/IL2/IL20/IL20RB/IL22RA1/IL2RA/IL34/IL37/IL6/IL6R/IL6ST/LTA/PF4/PF4V1/PPBP/TNF/TNFRSF14/TNFRSF1A/TNFRSF1B/XCL1/XCL2/XCR1	81
A-AIM-AM-AI-I-IM-M	hsa05163	Human cytomegalovirus infection	126/1311	225/8157	3.97468522149434e-44	3.20955831635668e-42	1.38068012957172e-42	ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/AKAP13/AKT1/AKT2/AKT3/ATF2/CASP8/CCL2/CCL3/CCL3L1/CCL4/CCL4L1/CCL5/CCR1/CCR3/CCR5/CGAS/CHUK/CREB1/CREB3/CREB3L1/CREB3L3/CTNNB1/CX3CL1/CXCL12/CXCL8/CXCR2/CXCR4/E2F2/EGFR/FADD/FASLG/GNA12/GNA13/GNAI1/GNAI2/GNAI3/GNAS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/GSK3B/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/IFNA2/IKBKB/IKBKG/IL10RA/IL10RB/IL1B/IL1R1/IL6/IL6R/IRF3/ITGAV/ITGB3/JAK1/KRAS/MAP2K6/MAPK11/MAPK12/MAPK13/MAPK14/MTOR/MYC/NFATC3/NFATC4/NFKB1/NFKBIA/PDGFRA/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PRKACA/PRKACB/PRKACG/PRKCA/PRKCB/PRKCG/PTGER3/PTGER4/PTGS2/PTK2/PTK2B/PXN/RAC1/RAF1/RB1/RELA/RHOA/RIPK1/ROCK1/ROCK2/SP1/SRC/STAT3/STING1/TBK1/TNF/TNFRSF1A/TP53/TRADD/VEGFA	126
A-AIM-AM-AI-I-IM-M	hsa04668	TNF signaling pathway	80/1311	112/8157	2.16622438206608e-39	1.39938095081469e-37	6.01982354595205e-38	AKT1/AKT2/AKT3/ATF2/BIRC2/BIRC3/CASP10/CASP7/CASP8/CCL2/CCL20/CCL5/CEBPB/CHUK/CREB1/CREB3/CREB3L1/CREB3L3/CSF1/CX3CL1/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/CXCL6/DAB2IP/FADD/FOS/IKBKB/IKBKG/IL15/IL18R1/IL1B/IL6/IRF1/ITCH/JAG1/JUN/LTA/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K5/MAP3K7/MAP3K8/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MMP14/MMP9/NFKB1/NFKBIA/NOD2/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PTGS2/RELA/RIPK1/RIPK3/RPS6KA4/RPS6KA5/SELE/SOCS3/TNF/TNFAIP3/TNFRSF1A/TNFRSF1B/TRADD/TRAF3/VCAM1/VEGFC/VEGFD	80
A-AIM-AM-AI-I-IM-M	hsa05417	Lipid and atherosclerosis	117/1311	215/8157	2.69381499622936e-39	1.45017040630347e-37	6.23830841232062e-38	AGER/AKT1/AKT2/AKT3/APOA1/BCL2/BCL2L1/CASP1/CASP6/CASP7/CASP8/CCL2/CCL3/CCL3L1/CCL5/CD14/CD36/CD40/CD40LG/CDC42/CHUK/CXCL1/CXCL2/CXCL3/CXCL8/CYBA/CYBB/DDIT3/EIF2AK3/FASLG/FOS/GSK3B/HSP90AA1/HSPA1A/HSPA1B/HSPA8/IFNA2/IKBKB/IKBKE/IKBKG/IL12A/IL12B/IL18/IL1B/IL6/IRAK1/IRF3/IRF7/JAK2/JUN/KRAS/LBP/LDLR/LY96/LYN/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K5/MAP3K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MMP9/MYD88/NCF1/NCF2/NCF4/NFATC3/NFE2L2/NFKB1/NFKBIA/NLRP3/NOS3/NOX1/OLR1/PDPK1/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PLCG1/PPARG/PRKCA/PTK2/PYCARD/RAC1/RELA/RHOA/ROCK2/RXRA/SELE/SELP/SOD2/SRC/STAT3/TBK1/TICAM1/TICAM2/TIRAP/TLR2/TLR4/TLR6/TNF/TNFRSF1A/TP53/TRAF3/VAV2/VAV3/VCAM1/XBP1	117
A-AIM-AM-AI-I-IM-M	hsa05167	Kaposi sarcoma-associated herpesvirus infection	108/1311	194/8157	1.5762335430088e-37	7.27319191988347e-36	3.12876432597236e-36	AKT1/AKT2/AKT3/ANGPT2/C3/CASP8/CCR1/CCR3/CCR4/CCR5/CCR8/CD200R1/CHUK/CREB1/CTNNB1/CXCL1/CXCL2/CXCL3/CXCL8/E2F2/EIF2AK2/EP300/FADD/FGF2/FOS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/GSK3B/HCK/HIF1A/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/IFNA2/IFNGR1/IKBKB/IKBKE/IKBKG/IL6/IL6ST/IRF3/IRF7/JAK1/JAK2/JUN/KRAS/LEF1/LYN/MAP2K4/MAP2K6/MAP2K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MAPKAPK2/MICA/MICB/MTOR/MYC/NFATC3/NFATC4/NFKB1/NFKBIA/PIK3CA/PIK3CB/PIK3CD/PIK3CG/PIK3R3/PIK3R6/PLCG1/PLCG2/PTGS2/RAC1/RAF1/RB1/RELA/SRC/STAT1/STAT3/SYK/TBK1/TCF7/TCF7L2/TICAM1/TLR3/TNFRSF1A/TP53/TRADD/TRAF3/VEGFA/ZFP36	108
A-AIM-AM-AI-I-IM-M	hsa04620	Toll-like receptor signaling pathway	74/1311	104/8157	2.60316333627606e-36	1.05102719702146e-34	4.52128368932158e-35	AKT1/AKT2/AKT3/CASP8/CCL3/CCL3L1/CCL4/CCL4L1/CCL5/CD14/CD40/CHUK/CXCL10/CXCL11/CXCL8/CXCL9/FADD/FOS/IFNA2/IKBKB/IKBKE/IKBKG/IL12A/IL12B/IL1B/IL6/IRAK1/IRF3/IRF5/IRF7/JUN/LBP/LY96/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K7/MAP3K8/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MYD88/NFKB1/NFKBIA/PIK3CA/PIK3CB/PIK3CD/PIK3R3/RAC1/RELA/RIPK1/SPP1/STAT1/TBK1/TICAM1/TICAM2/TIRAP/TLR1/TLR2/TLR3/TLR4/TLR5/TLR6/TLR7/TLR8/TLR9/TNF/TOLLIP/TRAF3	74
A-AIM-AM-AI-I-IM-M	hsa04926	Relaxin signaling pathway	83/1311	129/8157	1.71066031233788e-35	6.13936978761261e-34	2.64101942957427e-34	ACTA2/ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/AKT1/AKT2/AKT3/ARRB2/ATF2/COL4A1/COL4A2/COL4A3/CREB1/CREB3/CREB3L1/CREB3L3/EGFR/FOS/GNAI1/GNAI2/GNAI3/GNAS/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/INSL3/JUN/KRAS/MAP2K4/MAP2K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MMP2/MMP9/NFKB1/NFKBIA/NOS2/NOS3/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PRKACA/PRKACB/PRKACG/PRKCA/PRKCZ/RAF1/RELA/RLN2/RLN3/RXFP1/RXFP2/SHC1/SRC/TGFB1/TGFBR1/TGFBR2/VEGFA/VEGFB/VEGFC/VEGFD	83
A-AIM-AM-AI-I-IM-M	hsa05418	Fluid shear stress and atherosclerosis	83/1311	139/8157	4.97940499539057e-32	1.60834781351116e-30	6.91875220412164e-31	ACTG1/ACVR1/AKT1/AKT2/AKT3/BCL2/BMP4/BMPR1B/CAV1/CCL2/CDH5/CHUK/CTNNB1/CTSL/CYBA/FOS/GSTM4/GSTP1/HMOX1/HSP90AA1/IFNG/IKBKB/IKBKG/IL1A/IL1B/IL1R1/IL1R2/ITGA2B/ITGAV/ITGB3/JUN/KDR/KEAP1/KLF2/MAP2K4/MAP2K5/MAP2K6/MAP2K7/MAP3K5/MAP3K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK7/MAPK8/MAPK9/MEF2C/MGST2/MMP2/MMP9/NCF1/NCF2/NFE2L2/NFKB1/NOS3/NOX1/PDGFA/PECAM1/PIAS4/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PRKCZ/PTK2/RAC1/RELA/RHOA/SDC1/SELE/SRC/SUMO1/SUMO2/SUMO3/TNF/TNFRSF1A/TP53/TRPV4/TXN/VCAM1/VEGFA	83
A-AIM-AM-AI-I-IM-M	hsa05145	Toxoplasmosis	73/1311	112/8157	7.12905676511605e-32	2.0933503046659e-30	9.00512433488344e-31	AKT1/AKT2/AKT3/ALOX5/BCL2/BCL2L1/BIRC2/BIRC3/CASP8/CCR5/CD40/CD40LG/CHUK/CIITA/GNAI1/GNAI2/GNAI3/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DRB1/HLA-DRB4/HLA-DRB5/HSPA1A/HSPA1B/HSPA8/IFNG/IFNGR1/IKBKB/IKBKG/IL10/IL10RA/IL10RB/IL12A/IL12B/IRAK1/IRGM/ITGB1/JAK1/JAK2/LDLR/LY96/MAP2K3/MAP2K6/MAP3K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MYD88/NFKB1/NFKBIA/NFKBIB/NOS2/PDPK1/PIK3CG/PIK3R6/RELA/SOCS1/STAT1/STAT3/TGFB1/TGFB2/TLR2/TLR4/TNF/TNFRSF1A/XIAP	73
A-AIM-AM-AI-I-IM-M	hsa05161	Hepatitis B	90/1311	162/8157	2.77575076942095e-31	7.47139582102473e-30	3.21402720669794e-30	AKT1/AKT2/AKT3/ATF2/BCL2/CASP10/CASP8/CDK2/CHUK/CREB1/CREB3/CREB3L1/CREB3L3/CXCL8/DDX3X/DDX58/E2F2/EP300/FADD/FASLG/FOS/HSPG2/IFIH1/IFNA2/IKBKB/IKBKE/IKBKG/IL6/IRAK1/IRF3/IRF7/JAK1/JAK2/JAK3/JUN/KRAS/MAP2K3/MAP2K4/MAP2K6/MAP2K7/MAP3K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MAVS/MMP9/MYC/MYD88/NFATC3/NFATC4/NFKB1/NFKBIA/PCNA/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PRKCA/PRKCB/PRKCG/PTK2B/RAF1/RB1/RELA/SMAD3/SRC/STAT1/STAT3/STAT4/STAT5B/TBK1/TGFB1/TGFB2/TGFBR1/TGFBR2/TICAM1/TICAM2/TIRAP/TLR2/TLR3/TLR4/TNF/TP53/TRAF3/YWHAQ/YWHAZ	90
A-AIM-AM-AI-I-IM-M	hsa04659	Th17 cell differentiation	70/1311	108/8157	2.25329639923578e-30	5.59857489963967e-29	2.40838157651112e-29	AHR/CHUK/EBI3/FOS/FOXP3/GATA3/HIF1A/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DQB1/HLA-DRB1/HLA-DRB4/HLA-DRB5/HSP90AA1/IFNG/IFNGR1/IKBKB/IKBKG/IL17A/IL17F/IL1B/IL1R1/IL1RAP/IL2/IL21/IL22/IL23A/IL23R/IL27/IL2RA/IL4/IL4R/IL6/IL6R/IL6ST/JAK1/JAK2/JAK3/JUN/LAT/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MTOR/NFATC3/NFKB1/NFKBIA/NFKBIB/PLCG1/PRKCQ/RARA/RELA/RORA/RUNX1/RXRA/SMAD3/STAT1/STAT3/STAT5B/TBX21/TGFB1/TGFBR1/TGFBR2/ZAP70	70
A-AIM-AM-AI-I-IM-M	hsa04621	NOD-like receptor signaling pathway	95/1311	184/8157	1.37179491293822e-29	2.98054916739305e-28	1.28216552092515e-28	AIM2/ANTXR1/ATG16L1/BCL2/BCL2L1/BIRC2/BIRC3/CAMP/CARD16/CARD18/CARD8/CARD9/CASP1/CASP4/CASP5/CASP8/CCL2/CCL5/CHUK/CTSB/CXCL1/CXCL2/CXCL3/CXCL8/CYBA/CYBB/DEFB4A/ERBIN/FADD/GBP5/GBP7/GSDMD/HSP90AA1/IFI16/IFNA2/IKBKB/IKBKE/IKBKG/IL18/IL1B/IL6/IRF3/IRF7/JAK1/JUN/MAP3K7/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MAVS/MEFV/MYD88/NAIP/NAMPT/NFKB1/NFKBIA/NFKBIB/NLRC4/NLRP1/NLRP12/NLRP3/NLRP6/NLRP7/NLRX1/NOD1/NOD2/P2RX7/PLCB1/PRKCD/PSTPIP1/PYCARD/PYDC1/PYDC2/RBCK1/RELA/RHOA/RIPK1/RIPK2/RIPK3/RNF31/SHARPIN/STAT1/STING1/TBK1/TICAM1/TLR4/TNF/TNFAIP3/TRAF3/TXN/XIAP	95
A-AIM-AM-AI-I-IM-M	hsa04015	Rap1 signaling pathway	103/1311	210/8157	1.38415596008965e-29	2.98054916739305e-28	1.28216552092515e-28	ACTG1/ADCY1/ADCY2/ADCY3/ADCY4/ADCY5/ADCY6/ADCY7/ADCY8/ADCY9/ADORA2A/ADORA2B/AKT1/AKT2/AKT3/ANGPT1/ANGPT2/ANGPT4/CDC42/CDH1/CNR1/CSF1/CSF1R/CTNNB1/CTNND1/EFNA1/EFNA3/EGF/EGFR/EPHA2/F2R/FGF1/FGF10/FGF18/FGF2/FGF6/FGF9/FGFR2/FLT1/FLT4/FPR1/GNAI1/GNAI2/GNAI3/GNAS/HGF/ID1/INS/ITGA2B/ITGAL/ITGAM/ITGB1/ITGB2/ITGB3/KDR/KIT/KRAS/KRIT1/LAT/LPAR1/MAGI1/MAP2K3/MAP2K6/MAPK11/MAPK12/MAPK13/MAPK14/MET/NGFR/PDGFA/PDGFC/PDGFD/PDGFRA/PDGFRB/PGF/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PLCG1/PRKCA/PRKCB/PRKCG/PRKCZ/PRKD1/PRKD2/RAC1/RAF1/RAPGEF2/RAPGEF3/RHOA/RRAS/SRC/TEK/THBS1/TIAM1/VAV2/VAV3/VEGFA/VEGFB/VEGFC/VEGFD	103
A-AIM-AM-AI-I-IM-M	hsa04010	MAPK signaling pathway	127/1311	294/8157	1.82218912824369e-29	3.67854430264195e-28	1.58242740084321e-28	AKT1/AKT2/AKT3/ANGPT1/ANGPT2/ANGPT4/ARRB2/ATF2/CACNB2/CD14/CDC42/CHUK/CSF1/CSF1R/DDIT3/DUSP10/EFNA1/EFNA3/EGF/EGFR/EPHA2/ERBB2/EREG/FASLG/FGF1/FGF10/FGF18/FGF2/FGF6/FGF9/FGFR2/FLNA/FLNC/FLT1/FLT4/FOS/GADD45A/GNA12/GNG12/HGF/HSPA1A/HSPA1B/HSPA8/HSPB1/IKBKB/IKBKG/IL1A/IL1B/IL1R1/IL1RAP/INS/IRAK1/JUN/KDR/KIT/KRAS/MAP2K3/MAP2K4/MAP2K5/MAP2K6/MAP2K7/MAP3K3/MAP3K5/MAP3K7/MAP3K8/MAP4K2/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK7/MAPK8/MAPK9/MAPKAPK2/MAPKAPK3/MEF2C/MET/MYC/MYD88/NF1/NFATC3/NFKB1/NFKB2/NGFR/NR4A1/NTRK1/PAK1/PDGFA/PDGFC/PDGFD/PDGFRA/PDGFRB/PGF/PLA2G4A/PLA2G4B/PLA2G4C/PRKACA/PRKACB/PRKACG/PRKCA/PRKCB/PRKCG/RAC1/RAF1/RAPGEF2/RASGRP1/RELA/RELB/RPS6KA4/RPS6KA5/RRAS/SRF/TEK/TGFA/TGFB1/TGFB2/TGFBR1/TGFBR2/TNF/TNFRSF1A/TP53/TRADD/VEGFA/VEGFB/VEGFC/VEGFD	127
A-AIM-AM-AI-I-IM-M	hsa04064	NF-kappa B signaling pathway	67/1311	104/8157	7.04111101657075e-29	1.33781109314844e-27	5.75496380301758e-28	BCL10/BCL2/BCL2A1/BCL2L1/BIRC2/BIRC3/BLNK/BTK/CARD10/CARD14/CCL13/CCL19/CCL21/CCL4/CCL4L1/CD14/CD40/CD40LG/CHUK/CXCL1/CXCL12/CXCL2/CXCL3/CXCL8/CYLD/DDX58/GADD45A/IKBKB/IKBKG/IL1B/IL1R1/IRAK1/LAT/LBP/LTA/LY96/LYN/MALT1/MAP3K7/MYD88/NFKB1/NFKB2/NFKBIA/PARP1/PIAS4/PLCG1/PLCG2/PRKCB/PRKCQ/PTGS2/RELA/RELB/RIPK1/SYK/TICAM1/TICAM2/TIRAP/TLR4/TNF/TNFAIP3/TNFRSF1A/TRADD/TRAF3/UBE2I/VCAM1/XIAP/ZAP70	67
A-AIM-AM-AI-I-IM-M	hsa04933	AGE-RAGE signaling pathway in diabetic complications	65/1311	100/8157	2.19353533548449e-28	3.93617729645271e-27	1.69325534668978e-27	AGER/AGT/AGTR1/AKT1/AKT2/AKT3/BCL2/CCL2/CDC42/COL4A1/COL4A2/COL4A3/CXCL8/CYBB/EGR1/F3/FN1/IL1A/IL1B/IL6/JAK2/JUN/KRAS/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK8/MAPK9/MMP2/NFKB1/NOS3/NOX1/NOX4/PIK3CA/PIK3CB/PIK3CD/PIK3R3/PLCB1/PLCD3/PLCG1/PLCG2/PRKCA/PRKCB/PRKCD/PRKCZ/RAC1/RELA/SELE/SERPINE1/SMAD3/STAT1/STAT3/STAT5B/TGFB1/TGFB2/TGFBR1/TGFBR2/TNF/VCAM1/VEGFA/VEGFB/VEGFC/VEGFD	65
A-AIM-AM-AI-I-IM-M	hsa04151	PI3K-Akt signaling pathway	141/1311	354/8157	3.27303792099997e-28	5.56416446569995e-27	2.3935789782382e-27	AKT1/AKT2/AKT3/ANGPT1/ANGPT2/ANGPT4/ATF2/BCL2/BCL2L1/BRCA1/CDK2/CHUK/COL4A1/COL4A2/COL4A3/COL6A2/CREB1/CREB3/CREB3L1/CREB3L3/CSF1/CSF1R/EFNA1/EFNA3/EGF/EGFR/EPHA2/EPO/ERBB2/EREG/F2R/FASLG/FGF1/FGF10/FGF18/FGF2/FGF6/FGF9/FGFR2/FLT1/FLT4/FN1/GNB1/GNB2/GNB3/GNB4/GNB5/GNG10/GNG11/GNG12/GNG13/GNG4/GNG5/GNGT1/GSK3B/HGF/HSP90AA1/IFNA2/IKBKB/IKBKG/IL2/IL2RA/IL4/IL4R/IL6/IL6R/IL7R/INS/ITGA2/ITGA2B/ITGA3/ITGA4/ITGA5/ITGAV/ITGB1/ITGB3/ITGB5/ITGB6/ITGB8/JAK1/JAK2/JAK3/KDR/KIT/KRAS/LPAR1/MAGI1/MET/MTOR/MYC/NFKB1/NGFR/NOS3/NR4A1/NTRK1/OSM/OSMR/PDGFA/PDGFC/PDGFD/PDGFRA/PDGFRB/PDPK1/PGF/PIK3AP1/PIK3CA/PIK3CB/PIK3CD/PIK3CG/PIK3R3/PIK3R6/PPP2CA/PRKCA/PRL/PTEN/PTK2/RAC1/RAF1/RELA/RXRA/SGK1/SPP1/STK11/SYK/TEK/TGFA/THBS1/THBS2/THBS4/TLR2/TLR4/TNC/TNN/TNXB/TP53/VEGFA/VEGFB/VEGFC/VEGFD/YWHAQ/YWHAZ	141
