Cluster_ID	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
A-AIM-AI-I-IM-M	GO:0005539	glycosaminoglycan binding	90/1897	228/18337	2.8244622492576e-31	2.48788049788774e-29	1.72193093266143e-29	AAMP/ACAN/ADA2/ADAMTS1/ADAMTS5/ADGRE2/ANG/ANGPTL3/APOE/APOH/APP/AZU1/BMP4/C1QBP/CCL15/CCL23/CCL7/CCL8/CCN1/CCN2/CCN3/CCN4/CCN6/CD44/CTSG/CXCL10/CXCL11/CXCL13/CXCL6/DCN/ELANE/ENG/F2/FBN1/FGF1/FGF10/FGF2/FGF9/FGFBP1/FGFR2/FSTL1/GPNMB/HK1/HMMR/HYAL2/KNG1/LPL/LTF/LXN/MDK/NDNF/NLRP3/NOD1/NOD2/NRP1/NRP2/PF4/PF4V1/PGLYRP1/PGLYRP2/PLA2G2D/POSTN/PPIA/PRG2/PTCH1/PTN/PTPRC/REG3A/REG3G/REG4/RSPO3/SAA1/SELP/SEMA5A/SERPINA5/SFRP1/SLIT2/SMOC2/STAB1/STAB2/SULF1/TGFBR2/THBS1/THBS4/TLR2/TNFAIP6/TNXB/TREM2/VEGFA/VEGFB	90
A-AIM-AI-I-IM-M	GO:0001653	peptide receptor activity	67/1897	152/18337	6.2120268130284e-27	4.94066424831343e-25	3.41957043527145e-25	ACKR2/ACKR3/ADCYAP1R1/AGTR1/AGTR2/APLNR/AVPR2/BDKRB1/BDKRB2/CALCR/CALCRL/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CMKLR1/CRHR1/CRHR2/CX3CR1/CXCR2/CXCR3/CXCR4/CYSLTR1/CYSLTR2/F2R/F2RL1/FPR1/FPR2/FSHR/GAL/GHRHR/GIPR/GLP1R/GPR83/GUCY2C/KISS1R/LGR4/LHCGR/LTB4R/MAS1/MC1R/MC2R/MC3R/MC4R/MC5R/NLRP6/NPR1/NPSR1/OPRM1/PTH1R/PTH2R/RAMP1/RAMP2/RAMP3/RXFP1/RXFP2/SCTR/TACR1/TSHR/VIPR1/VIPR2/XCR1	67
A-AIM-AI-I-IM-M	GO:0008528	G protein-coupled peptide receptor activity	66/1897	148/18337	6.54392615670652e-27	4.94066424831343e-25	3.41957043527145e-25	ACKR2/ACKR3/ADCYAP1R1/AGTR1/AGTR2/APLNR/AVPR2/BDKRB1/BDKRB2/CALCR/CALCRL/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CMKLR1/CRHR1/CRHR2/CX3CR1/CXCR2/CXCR3/CXCR4/CYSLTR1/CYSLTR2/F2R/F2RL1/FPR1/FPR2/FSHR/GAL/GHRHR/GIPR/GLP1R/GPR83/KISS1R/LGR4/LHCGR/LTB4R/MAS1/MC1R/MC2R/MC3R/MC4R/MC5R/NLRP6/NPR1/NPSR1/OPRM1/PTH1R/PTH2R/RAMP1/RAMP2/RAMP3/RXFP1/RXFP2/SCTR/TACR1/TSHR/VIPR1/VIPR2/XCR1	66
A-AIM-AI-I-IM-M	GO:0004896	cytokine receptor activity	49/1897	97/18337	2.56710630944404e-23	1.8089542460549e-21	1.25202728776394e-21	ACKR2/ACKR3/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CD44/CMKLR1/CX3CR1/CXCR2/CXCR3/CXCR4/EBI3/F3/FZD4/IFNGR1/IL10RA/IL10RB/IL12B/IL17RA/IL17RB/IL17RC/IL17RE/IL18R1/IL18RAP/IL1R1/IL1R2/IL1RAP/IL1RL1/IL1RL2/IL20RB/IL22RA1/IL22RA2/IL23R/IL2RA/IL31RA/IL4R/IL5RA/IL6R/IL6ST/IL7R/LEPR/OSMR/XCR1	49
A-AIM-AI-I-IM-M	GO:0008201	heparin binding	65/1897	164/18337	4.78901607666732e-23	3.16374374564835e-21	2.1897145876867e-21	AAMP/ADA2/ADAMTS1/ADAMTS5/ANG/ANGPTL3/APOE/APOH/APP/AZU1/BMP4/CCL15/CCL23/CCL7/CCL8/CCN1/CCN2/CCN3/CCN4/CCN6/CTSG/CXCL10/CXCL11/CXCL13/CXCL6/ELANE/F2/FBN1/FGF1/FGF10/FGF2/FGF9/FGFBP1/FGFR2/FSTL1/GPNMB/KNG1/LPL/LTF/LXN/MDK/NDNF/NRP1/NRP2/PF4/PF4V1/PLA2G2D/POSTN/PRG2/PTCH1/PTN/PTPRC/REG4/RSPO3/SAA1/SELP/SERPINA5/SFRP1/SLIT2/SMOC2/THBS1/THBS4/TNXB/VEGFA/VEGFB	65
A-AIM-AI-I-IM-M	GO:0048020	CCR chemokine receptor binding	33/1897	46/18337	6.27358189885915e-23	3.90069180417301e-21	2.6997767304688e-21	CCL1/CCL11/CCL13/CCL14/CCL15/CCL16/CCL17/CCL18/CCL19/CCL2/CCL20/CCL21/CCL22/CCL23/CCL24/CCL25/CCL26/CCL27/CCL3/CCL3L1/CCL4/CCL4L1/CCL5/CCL7/CCL8/CCR2/CCRL2/CX3CL1/CXCL13/DEFB4A/JAK1/XCL1/XCL2	33
A-AIM-AI-I-IM-M	GO:0019838	growth factor binding	58/1897	137/18337	2.05703538315318e-22	1.20793688888495e-20	8.36046544614888e-21	A2M/ACVR1/ACVRL1/CCN1/CCN2/CCN3/CCN4/CCN6/CD36/COL4A1/CRIM1/CXCL13/EGFR/ENG/ESM1/FGFBP1/FGFR2/FLT1/FLT4/FURIN/GHRHR/HTRA1/HYAL2/IGFBP4/IL10RA/IL1R1/IL1R2/IL1RN/IL2RA/IL36RN/IL6R/IL6ST/ITGAV/ITGB3/KDR/KL/NGFR/NLRP7/NRP1/NRP2/NRROS/NTRK1/OSMR/PDGFA/PDGFRA/PDGFRB/PTN/PXDN/RHBDF1/RHBDF2/RPS19/SHC1/SRPX2/TEK/TGFBR1/TGFBR2/THBS1/TSKU	58
A-AIM-AI-I-IM-M	GO:0140297	DNA-binding transcription factor binding	105/1897	376/18337	4.43351760073846e-22	2.46643584420029e-20	1.70708849446717e-20	AR/ARID5A/ARNTL/ATF2/BCAS3/BCL10/BCL2/BRMS1/CBX5/CEBPB/CIITA/CPNE1/CREB1/CTBP1/CTNNB1/DAPK3/DDIT3/DDRGK1/DHX9/DLL1/DNAAF4/DTX3L/EOMES/EP300/ESR1/FOS/FOXP1/FOXP3/GATA4/GATA6/GRIP1/GSK3B/GTF2I/HAND1/HAND2/HDAC1/HDAC2/HDAC3/HDAC4/HDAC5/HDAC7/HDAC9/HHEX/HIF1A/HIPK2/HMGB1/HSPB1/ID2/ISL1/JUN/JUP/KDM5D/KLF4/KLF5/LEF1/LYAR/MAPK14/MED1/MEF2C/MTA1/MTA2/MTA3/MYC/NFE2L2/NFKBIA/NOTCH2/NPM1/NR1H2/NR1H4/NR4A1/NR4A3/PARK7/PARP1/PARP9/PCNA/PHB2/PIAS1/PIAS3/PIAS4/PPARA/PPARD/PPARG/PRKCB/PROX1/PSMA6/PTPN2/RB1/RBPJ/RELA/RXRA/SETD6/SIK1/SIRT1/SMAD3/SRC/SRF/STAT1/STAT3/STAT5B/TAL1/TCF7L2/TP53/TWIST1/ZMYND8/ZNF703	105
A-AIM-AI-I-IM-M	GO:0004713	protein tyrosine kinase activity	57/1897	135/18337	5.57135037981052e-22	2.94445867572986e-20	2.03794132314122e-20	ABL1/ALK/AXL/BMX/BTK/CRIM1/CSF1R/EFNA3/EGFR/EIF2AK2/EPHA1/EPHA2/EPHA4/EPHB1/EPHB2/EPHB3/EPHB4/FER/FGFR2/FGR/FLT1/FLT4/FYN/HCK/HIPK1/HIPK2/JAK1/JAK2/JAK3/KDR/KIT/LTK/LYN/MAP2K3/MAP2K4/MAP2K5/MAP2K6/MAP2K7/MST1R/NRP1/NRP2/NTRK1/PDGFRA/PDGFRB/PRKCD/PTK2/PTK2B/RIPK2/SCYL1/SRC/STYK1/SYK/TEK/TIE1/TYRO3/YES1/ZAP70	57
A-AIM-AI-I-IM-M	GO:0019956	chemokine binding	26/1897	33/18337	4.28574419102603e-20	2.1571579094831e-18	1.49302867807674e-18	A2M/ACKR1/ACKR2/ACKR3/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CX3CR1/CXCR2/CXCR3/CXCR4/FGF2/HMGB1/ITGA4/ITGAV/ITGB1/ITGB3/PDPN/XCR1/ZFP36	26
A-AIM-AI-I-IM-M	GO:1901681	sulfur compound binding	79/1897	260/18337	2.69721119590382e-19	1.29588737912288e-17	8.96919512513472e-18	AAMP/ADA2/ADAMTS1/ADAMTS5/ADGRE2/ANG/ANGPTL3/APOE/APOH/APP/AZU1/BMP4/CCL15/CCL23/CCL7/CCL8/CCN1/CCN2/CCN3/CCN4/CCN6/CD34/CTSG/CXCL10/CXCL11/CXCL13/CXCL6/DBT/ELANE/ENPP1/F2/FBN1/FGF1/FGF10/FGF2/FGF9/FGFBP1/FGFR2/FSTL1/GPNMB/GSTM4/GSTP1/ITGA2/KNG1/LPL/LRP1/LTF/LXN/MDK/MGST2/NDNF/NRP1/NRP2/OGDHL/PF4/PF4V1/PLA2G2D/PNPLA3/POSTN/PPIA/PRG2/PTCH1/PTGES/PTN/PTPRC/REG4/RSPO3/SAA1/SELP/SEMA5A/SERPINA5/SFRP1/SLIT2/SMOC2/THBS1/THBS4/TNXB/VEGFA/VEGFB	79
A-AIM-AI-I-IM-M	GO:0042277	peptide binding	89/1897	315/18337	2.94452678580992e-19	1.35320209243526e-17	9.36588611504758e-18	ACVR1/ADCYAP1R1/ADRB2/AGER/ANG/APOA1/APOE/AVPR2/BDKRB1/CALCR/CALCRL/CD14/CD36/CHRNA7/CMA1/CRHBP/CRHR1/CRHR2/EBI3/ENPEP/EPHA4/EPHB2/ERAP1/FCGR2B/FPR2/FURIN/FZD4/FZD5/GHRHR/GHSR/GIPR/GLP1R/GSTM4/GSTP1/GUCY2C/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HSPG2/IAPP/ITGA2/ITGAM/ITGB2/KPNA2/KPNA6/LBP/LDLR/LEPR/LRP1/MAS1/MC3R/MC4R/MGST2/MRGPRX2/NFKBIA/NGFR/NOD2/NPR1/OPRM1/PPARG/PPIA/PTGDR2/PTGES/PTH1R/PTH2R/RAMP1/RAMP2/RAMP3/RELA/RXFP2/RXRA/SCTR/TGFB2/TLR1/TLR2/TLR4/TLR6/TREM2/VIPR1/VIPR2	89
A-AIM-AI-I-IM-M	GO:0008083	growth factor activity	57/1897	162/18337	1.59539679936291e-17	7.02639340386081e-16	4.8631612963036e-16	ADA2/AGT/ANGPTL3/BMP2/BMP4/BMP6/CCN2/CCN3/CCN6/CSF1/CXCL1/CXCL12/EGF/EPGN/EREG/F2/FGF1/FGF10/FGF18/FGF2/FGF6/FGF9/GDF2/GDF5/GPI/GRN/HGF/IL10/IL12A/IL12B/IL2/IL34/IL4/IL5/IL6/JAG1/MACC1/MDK/MIA/NODAL/OSM/PDGFA/PDGFC/PDGFD/PPBP/PTN/TDGF1/TGFA/TGFB1/TGFB2/THBS4/TIMP1/TYMP/VEGFA/VEGFB/VEGFC/VEGFD	57
A-AIM-AI-I-IM-M	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	76/1897	271/18337	1.95494235794133e-16	8.26549628937596e-15	5.72077868955464e-15	ARID5A/ARNTL/ATF2/BCAS3/BCL10/BRMS1/CEBPB/CPNE1/CREB1/CTNNB1/DDRGK1/DLL1/DNAAF4/DTX3L/EOMES/EP300/ESR1/FOS/FOXP1/FOXP3/GATA4/GATA6/GRIP1/GSK3B/GTF2I/HDAC1/HDAC2/HDAC3/HIF1A/HIPK2/HSPB1/ID2/ISL1/JUN/JUP/KDM5D/KLF4/LEF1/MAPK14/MED1/MTA1/MTA2/MTA3/NFE2L2/NFKBIA/NOTCH2/NPM1/NR1H2/NR1H4/NR4A1/NR4A3/PARK7/PARP1/PARP9/PCNA/PHB2/PPARA/PPARD/PPARG/PRKCB/PROX1/PSMA6/PTPN2/RB1/RBPJ/RELA/RXRA/SETD6/SIRT1/SMAD3/SRC/SRF/STAT1/STAT3/STAT5B/TCF7L2	76
A-AIM-AI-I-IM-M	GO:0044389	ubiquitin-like protein ligase binding	82/1897	312/18337	7.97006125571519e-16	3.24013644126575e-14	2.24258808612229e-14	ABCB1/ACTG1/APC/ARRB2/BCL10/BCL2/BRCA1/CASC3/CASP10/CASP8/CD40/CEBPB/CUL3/CXCR4/DBT/DDRGK1/DDX58/DTX3L/EGFR/FBXW7/FZD4/FZD5/FZD8/GPI/GSK3B/HDAC6/HGS/HIF1A/HSP90AA1/HSPA1A/HSPA1B/HSPA8/IKBKE/IKBKG/ITCH/JAK1/JUN/LYN/MC1R/MC4R/MFHAS1/NFKBIA/NGFR/PARP9/PER1/PIAS1/PIAS4/PML/PRKACA/PRKACB/PRKAR1A/PRKAR2A/PRKAR2B/PTK2B/PTPN22/PYHIN1/RB1/RELA/RIPK1/RNF31/RTN4/SMAD3/SMAD6/SPOP/SRC/STAT1/STING1/STUB1/SUMO1/SUMO2/SUMO3/TNFRSF14/TNFRSF1B/TOLLIP/TP53/TRAF3/TRIM28/UBASH3B/UBE2L3/UBE2N/VCP/YWHAZ	82
A-AIM-AI-I-IM-M	GO:0002020	protease binding	48/1897	131/18337	8.95859389841579e-16	3.50712361134277e-14	2.42737729411266e-14	A2M/A2ML1/AMFR/ANXA2/BCL10/BCL2/BDKRB2/CARD16/CARD17/CARD18/CCBE1/CD28/CLTC/ECM1/ELANE/F3/FADD/FAP/FURIN/GSK3B/IL1R1/INS/INSL3/ITGA3/ITGAV/ITGB1/ITGB3/KIT/LDLR/LRP1/MALT1/NLRC4/NLRP7/PARK7/PTEN/PYCARD/RIPK2/SELENOS/SERPINA5/SERPINE1/SPATA2/STIM1/SUMO1/TIMP1/TNF/TNFAIP3/TP53/VCP	48
A-AIM-AI-I-IM-M	GO:0005179	hormone activity	46/1897	122/18337	1.00012237265768e-15	3.77546195678273e-14	2.61310168795897e-14	ADCYAP1/ADIPOQ/ADM/ADM2/AGT/APELA/AVP/C1QTNF12/CALCA/CALCB/CCL25/CGA/COPA/CRH/EDN2/EPO/FBN1/FSHB/GAL/GCG/GHRH/GHRL/GIP/GPHA2/GPHB5/HAMP/IAPP/INS/INSL3/KL/LEP/LHB/NPPB/NPY/PNOC/POMC/PRL/PTH/PTHLH/RETN/RLN2/RLN3/SCT/TSHB/UCN/VIP	46
A-AIM-AI-I-IM-M	GO:0004674	protein serine/threonine kinase activity	101/1897	430/18337	1.32073664065483e-15	4.81385734197295e-14	3.33180386662471e-14	ACVR1/ACVRL1/AKAP13/AKT1/AKT3/ALPK1/BCR/BMPR1B/BRD4/CAMK1D/CAMK4/CCL3/CDK19/CDK2/CDK5/CDK9/CHUK/CIITA/DAPK1/DAPK3/EGFR/EIF2AK1/EIF2AK2/EIF2AK3/ENG/GSK3B/HIPK1/HIPK2/IKBKB/IKBKE/ILK/IRAK1/IRAK2/IRAK3/KSR2/MAP2K3/MAP2K4/MAP2K5/MAP2K6/MAP2K7/MAP3K3/MAP3K5/MAP3K7/MAP3K8/MAP4K2/MAPK10/MAPK11/MAPK12/MAPK13/MAPK14/MAPK7/MAPK8/MAPK9/MAPKAPK2/MAPKAPK3/MARK2/MTOR/MYLK/MYLK3/NEK10/NEK8/NME2/NUAK1/PAK1/PAK4/PBK/PDPK1/PIK3CA/PIK3CG/PLK2/PRKACA/PRKACB/PRKACG/PRKCA/PRKCB/PRKCD/PRKCG/PRKCQ/PRKCZ/PRKD1/PRKD2/PRKX/PTK2B/RIPK1/RIPK2/RIPK3/ROCK1/ROCK2/RPS6KA4/RPS6KA5/SGK1/SIK1/SRPK2/STK10/STK11/STK36/STK39/SYK/TBK1/TGFBR1/TGFBR2	101
A-AIM-AI-I-IM-M	GO:0033218	amide binding	94/1897	391/18337	2.81607387964203e-15	9.92196696927209e-14	6.86726788193408e-14	ACVR1/ADCYAP1R1/ADRB2/AGER/ANG/APOA1/APOE/AVPR2/BDKRB1/CALCR/CALCRL/CD14/CD36/CHRNA7/CMA1/CRHBP/CRHR1/CRHR2/EBI3/ENPEP/EPHA4/EPHB2/ERAP1/FASN/FCGR2B/FOLR2/FPR2/FURIN/FZD4/FZD5/GHRHR/GHSR/GIPR/GLP1R/GSTM4/GSTP1/GUCY2C/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-DPB1/HLA-DQA1/HLA-DQB1/HLA-DRB1/HLA-DRB5/HLA-E/HLA-F/HLA-G/HSPG2/IAPP/ITGA2/ITGAM/ITGB2/KPNA2/KPNA6/LBP/LDLR/LEPR/LRP1/MAS1/MC3R/MC4R/MGST2/MRGPRX2/NFKBIA/NGFR/NOD2/NPR1/OPRM1/PHB2/PLA2G4A/PNPLA3/PPARG/PPIA/PTGDR2/PTGES/PTH1R/PTH2R/RAMP1/RAMP2/RAMP3/RELA/RXFP2/RXRA/SCTR/TGFB2/TLR1/TLR2/TLR4/TLR6/TREM2/VIPR1/VIPR2	94
A-AIM-AI-I-IM-M	GO:0045236	CXCR chemokine receptor binding	16/1897	18/18337	2.03028917515719e-14	6.92263115529404e-13	4.79134457295161e-13	CX3CL1/CXCL1/CXCL10/CXCL11/CXCL12/CXCL13/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/ITCH/PF4/PF4V1/PPBP	16
A-AIM-AI-I-IM-M	GO:0042562	hormone binding	35/1897	84/18337	7.95848309168204e-14	2.62878644622123e-12	1.81945583839441e-12	ACVR1/ADCYAP1R1/AR/CALCR/CALCRL/CDH13/CRHBP/CRHR1/CRHR2/CTSH/EBI3/EGFR/GHRHR/GHSR/GIPR/GLP1R/GPER1/GUCY2C/LEPR/LHCGR/MC3R/MC4R/MC5R/NPR1/NR3C1/PKM/PTH1R/PTH2R/RAMP1/RAMP2/RXFP2/SCTR/SHC1/VIPR1/VIPR2	35
A-AIM-AI-I-IM-M	GO:0019199	transmembrane receptor protein kinase activity	34/1897	80/18337	8.94320281250179e-14	2.86453496145891e-12	1.98262390899162e-12	ACVR1/ACVRL1/ALK/AXL/BMPR1B/CRIM1/CSF1R/EFNA3/EGFR/ENG/EPHA1/EPHA2/EPHA4/EPHB1/EPHB2/EPHB3/EPHB4/FGFR2/FLT1/FLT4/KDR/KIT/LTK/MST1R/NRP1/NRP2/NTRK1/PDGFRA/PDGFRB/TEK/TGFBR1/TGFBR2/TIE1/TYRO3	34
A-AIM-AI-I-IM-M	GO:0019957	C-C chemokine binding	18/1897	24/18337	1.24919068853646e-13	3.88351340524422e-12	2.68788708524098e-12	ACKR1/ACKR2/ACKR3/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CX3CR1/CXCR2/CXCR3/CXCR4/XCR1/ZFP36	18
A-AIM-AI-I-IM-M	GO:0005149	interleukin-1 receptor binding	15/1897	17/18337	1.75824528488856e-13	5.30990076036344e-12	3.67512924209788e-12	ERAP1/IL1A/IL1B/IL1F10/IL1RAP/IL1RN/IL36A/IL36B/IL36G/IL36RN/IL37/MYD88/TLR5/TLR9/TOLLIP	15
A-AIM-AI-I-IM-M	GO:0031625	ubiquitin protein ligase binding	74/1897	293/18337	1.88211990409252e-13	5.52611316284942e-12	3.82477582849211e-12	ABCB1/ACTG1/APC/ARRB2/BCL10/BCL2/BRCA1/CASC3/CASP10/CASP8/CD40/CUL3/CXCR4/DBT/DDX58/EGFR/FBXW7/FZD4/FZD5/FZD8/GPI/GSK3B/HDAC6/HIF1A/HSP90AA1/HSPA1A/HSPA1B/HSPA8/IKBKE/IKBKG/JAK1/JUN/LYN/MC1R/MC4R/MFHAS1/NFKBIA/NGFR/PER1/PIAS1/PIAS4/PML/PRKACA/PRKACB/PRKAR1A/PRKAR2A/PRKAR2B/PTK2B/PTPN22/PYHIN1/RB1/RELA/RIPK1/RNF31/RTN4/SMAD3/SMAD6/SPOP/SRC/STING1/STUB1/SUMO1/SUMO2/TNFRSF14/TNFRSF1B/TOLLIP/TP53/TRAF3/TRIM28/UBASH3B/UBE2L3/UBE2N/VCP/YWHAZ	74
A-AIM-AI-I-IM-M	GO:0042056	chemoattractant activity	22/1897	37/18337	3.78062051034075e-13	1.08003131876491e-11	7.47519560366095e-12	BMP4/CCL15/CCL16/CCL3/CCL5/CX3CL1/CXCL10/DEFB4A/FGF10/FGF2/GPNMB/HGF/HMGB1/HMGB2/LGALS3/MIF/SCG2/VEGFA/VEGFB/VEGFC/VEGFD/WNT5A	22
A-AIM-AI-I-IM-M	GO:0001618	virus receptor activity	32/1897	76/18337	6.5261777142708e-13	1.81530785368006e-11	1.25642479540671e-11	ACE2/AXL/BSG/CCR5/CD55/CD81/CLEC5A/CR2/CXCR4/EFNB2/EGFR/EPHA2/F11R/HAVCR1/HSPA1A/HSPA1B/HYAL2/ITGA2/ITGA5/ITGAV/ITGB1/ITGB3/ITGB5/ITGB6/LAMP1/LDLR/RPSA/SELPLG/SLAMF1/TNFRSF14/TNFRSF4/TYRO3	32
A-AIM-AI-I-IM-M	GO:0038187	pattern recognition receptor activity	17/1897	23/18337	9.14561523143984e-13	2.47869623067485e-11	1.71557424719317e-11	CD14/CD36/CLEC4E/CLEC7A/DMBT1/LY96/NOD1/NOD2/PGLYRP1/PGLYRP2/PTAFR/TLR2/TLR4/TLR7/TLR8/TLR9/TRIM5	17
A-AIM-AI-I-IM-M	GO:0140272	exogenous protein binding	32/1897	77/18337	1.00668263769234e-12	2.66015887010202e-11	1.84116956104258e-11	ACE2/AXL/BSG/CCR5/CD55/CD81/CLEC5A/CR2/CXCR4/EFNB2/EGFR/EPHA2/F11R/HAVCR1/HSPA1A/HSPA1B/HYAL2/ITGA2/ITGA5/ITGAV/ITGB1/ITGB3/ITGB5/ITGB6/LAMP1/LDLR/RPSA/SELPLG/SLAMF1/TNFRSF14/TNFRSF4/TYRO3	32
A-AIM-AI-I-IM-M	GO:0001530	lipopolysaccharide binding	20/1897	32/18337	1.18794623582178e-12	3.06258334454541e-11	2.11969867495799e-11	ADGRB1/CAMP/CD14/CD6/DEFB114/DROSHA/F2/HMGB1/LBP/LTF/LY96/P2RX7/PSMA1/PSMB4/PTAFR/SELP/TLR2/TLR4/TREM2/TRIL	20
A-AIM-AI-I-IM-M	GO:0004714	transmembrane receptor protein tyrosine kinase activity	28/1897	61/18337	1.35665920348437e-12	3.41425899543567e-11	2.36310312386376e-11	ALK/AXL/CRIM1/CSF1R/EFNA3/EGFR/EPHA1/EPHA2/EPHA4/EPHB1/EPHB2/EPHB3/EPHB4/FGFR2/FLT1/FLT4/KDR/KIT/LTK/MST1R/NRP1/NRP2/NTRK1/PDGFRA/PDGFRB/TEK/TIE1/TYRO3	28
A-AIM-AI-I-IM-M	GO:0050700	CARD domain binding	14/1897	16/18337	1.51090764914755e-12	3.71402182592782e-11	2.57057727333549e-11	BCL10/CARD10/CARD14/CARD16/CARD18/CARD8/CARD9/CASP1/CASP4/IRGM/MAVS/NOD1/NOD2/RIPK2	14
A-AIM-AI-I-IM-M	GO:0017046	peptide hormone binding	25/1897	50/18337	1.93499936341121e-12	4.64839619801285e-11	3.21728363055214e-11	ACVR1/ADCYAP1R1/CALCR/CALCRL/CRHBP/CRHR1/CRHR2/EBI3/GHRHR/GHSR/GIPR/GLP1R/GUCY2C/LEPR/MC3R/MC4R/NPR1/PTH1R/PTH2R/RAMP1/RAMP2/RXFP2/SCTR/VIPR1/VIPR2	25
A-AIM-AI-I-IM-M	GO:0050840	extracellular matrix binding	26/1897	55/18337	3.67502742043144e-12	8.63223107421340e-11	5.97460598175404e-11	ADAM9/ADAMTS5/ADGRG6/CCN1/CD248/CLEC14A/DCN/DMBT1/ECM1/ITGA2/ITGA2B/ITGA3/ITGAV/ITGB1/ITGB3/LGALS1/LGALS3/LYPD3/RPSA/SLIT2/SMOC2/SPARC/SPP1/TGFBI/THBS1/VEGFA	26
A-AIM-AI-I-IM-M	GO:0051427	hormone receptor binding	50/1897	173/18337	8.16609961120977e-12	1.87642767153233e-10	1.29872751253794e-10	ADCYAP1/ARID5A/BCAS3/CEBPB/CRH/CTNNB1/DNAAF4/EP300/ESR1/FABP4/FOXP1/FYN/GHRH/GNAS/GPHA2/GPHB5/GRIP1/HIF1A/ISL1/JAK1/JAK2/JUP/KDM5D/LEF1/LEP/MED1/NPPB/NR1H2/NR1H4/NR4A1/NR4A3/PARK7/PARP1/PCNA/PHB2/PPARG/PRKCB/PROX1/PTH/PTHLH/RXRA/SIRT1/SMAD3/SOCS2/SRC/STAT1/STAT5B/TCF7L2/UCN/VIP	50
A-AIM-AI-I-IM-M	GO:0016493	C-C chemokine receptor activity	16/1897	23/18337	1.95859143319725e-11	4.40474711678616e-10	3.04864735962394e-10	ACKR2/ACKR3/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CX3CR1/CXCR2/CXCR3/CXCR4/XCR1	16
A-AIM-AI-I-IM-M	GO:0001637	G protein-coupled chemoattractant receptor activity	17/1897	26/18337	2.08627956626067e-11	4.50040306436231e-10	3.11485348775761e-10	ACKR2/ACKR3/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CMKLR1/CX3CR1/CXCR2/CXCR3/CXCR4/XCR1	17
A-AIM-AI-I-IM-M	GO:0004950	chemokine receptor activity	17/1897	26/18337	2.08627956626067e-11	4.50040306436231e-10	3.11485348775761e-10	ACKR2/ACKR3/CCR1/CCR2/CCR3/CCR4/CCR5/CCR6/CCR7/CCR8/CCRL2/CMKLR1/CX3CR1/CXCR2/CXCR3/CXCR4/XCR1	17
A-AIM-AI-I-IM-M	GO:0061134	peptidase regulator activity	58/1897	230/18337	8.17182751033137e-11	1.72752433568405e-09	1.19566739361691e-09	A2M/A2ML1/AGT/AHSG/AMBP/ANXA2/APP/AVP/BIRC2/BIRC3/C3/C4A/C4B/C5/CARD16/CARD17/CARD18/CARD8/CASP1/CAV1/CD27/COL4A3/CRIM1/CST7/CTSH/FURIN/GAPDH/ITIH4/KNG1/LTF/LXN/NAIP/NLRC4/NLRP1/NLRP12/NLRP7/NOD1/PRDX5/PSENEN/PTTG1/PYCARD/RACK1/ROCK1/SERPINA3/SERPINA5/SERPINB1/SERPINB8/SERPINE1/SERPINF1/SFRP2/SLPI/SNCA/SPINK1/SPINK5/TIMP1/TNFAIP8/VCP/XIAP	58
A-AIM-AI-I-IM-M	GO:0070491	repressing transcription factor binding	28/1897	71/18337	1.16212367165601e-10	2.40855827635374e-09	1.66702982827849e-09	BCL2/CBX5/CTBP1/DDRGK1/GATA6/HDAC1/HDAC2/HDAC4/HDAC5/HDAC7/HDAC9/HHEX/HMGB1/MTA1/MTA2/MTA3/MYC/PARK7/PPARA/PPARD/PPARG/RBPJ/RELA/STAT1/STAT3/TCF7L2/ZMYND8/ZNF703	28
